time,seconds_elapsed,z,y,x
1759864122633286700,-0.85871337890625,8.057965278625488,5.570374011993408,-0.4588327407836914
1759864122673631000,-0.818369140625,8.05998420715332,5.565921783447266,-0.47702568769454956
1759864122703934700,-0.788065185546875,8.056943893432617,5.569603443145752,-0.48534664511680603
1759864122734238700,-0.75776123046875,8.050664901733398,5.578617572784424,-0.486018568277359
1759864122754411000,-0.737589111328125,8.048274040222168,5.582469463348389,-0.4813631474971771
1759864122764512300,-0.72748779296875,8.047106742858887,5.584160804748535,-0.4812465310096741
1759864122794724600,-0.697275390625,8.034218788146973,5.602814197540283,-0.4797799587249756
1759864122814896600,-0.677103271484375,8.033929824829102,5.60329008102417,-0.47906216979026794
1759864122855118800,-0.636881103515625,8.024213790893555,5.616131782531738,-0.49137160181999207
1759864122905473000,-0.58652685546875,8.020997047424316,5.618053436279297,-0.5210331678390503
1759864122915574300,-0.57642578125,8.022195816040039,5.615786075592041,-0.5269739627838135
1759864122986039300,-0.505960693359375,8.00152587890625,5.641958713531494,-0.5606009364128113
1759864122996140500,-0.495859375,8.012006759643555,5.627296447753906,-0.5582654476165771
1759864123066636300,-0.42536376953125,8.032305717468262,5.59951639175415,-0.5457672476768494
1759864123076676600,-0.415323486328125,8.03042984008789,5.602518558502197,-0.5425581932067871
1759864123106858500,-0.3851416015625,8.027429580688477,5.609062194824219,-0.518830418586731
1759864123147141600,-0.3448583984375,8.051084518432617,5.584591865539551,-0.40342649817466736
1759864123197465000,-0.294534912109375,8.28952407836914,5.239506244659424,0.04186258092522621
1759864123247849700,-0.244150390625,8.673361778259277,4.52797794342041,0.6637665629386902
1759864123278062000,-0.21393798828125,9.196722984313965,3.127997875213623,1.3439873456954956
1759864123298203600,-0.19379638671875,9.41051197052002,2.173551082611084,1.6995058059692383
1759864123328477200,-0.163522705078125,9.47749137878418,-0.5102821588516235,2.4672181606292725
1759864123378861600,-0.113138427734375,7.014450550079346,-5.646307468414307,3.8842103481292725
1759864123399003100,-0.092996826171875,5.816127300262451,-6.635036468505859,4.2801103591918945
1759864123409074000,-0.082926025390625,4.534292221069336,-7.346299648284912,4.652145862579346
1759864123439286300,-0.052713623046875,2.0647599697113037,-8.04956340789795,5.2068867683410645
1759864123449387800,-0.0426123046875,1.6934890747070312,-8.080814361572266,5.291781902313232
1759864123459458600,-0.03254150390625,1.0703246593475342,-8.065662384033203,5.474477291107178
1759864123469559800,-0.022440185546875,0.33220550417900085,-7.962349891662598,5.714982032775879
1759864123499833300,0.007833251953125,-0.786180853843689,-7.716297626495361,6.000921249389648
1759864123509934600,0.0179345703125,-1.0342894792556763,-7.648200035095215,6.050265312194824
1759864123530106600,0.038106689453125,-1.262412667274475,-7.585445404052734,6.085865497589111
1759864123540177400,0.048177490234375,-1.3027379512786865,-7.571788311004639,6.09436559677124
1759864125163478000,1.67147802734375,-3.442864418029785,-7.226679801940918,5.6649932861328125
1759864125173348600,1.6813486328125,-3.4851813316345215,-7.226651191711426,5.639094352722168
1759864125183219500,1.691219482421875,-3.52752423286438,-7.226382732391357,5.613053798675537
1759864125203361000,1.711361083984375,-3.6251838207244873,-7.158352851867676,5.637942314147949
1759864125213431800,1.721431884765625,-3.650346279144287,-7.115209579467773,5.67619514465332
1759864125223502600,1.731502685546875,-3.6913516521453857,-7.079758644104004,5.693976879119873
1759864125233573600,1.74157373046875,-3.7167770862579346,-7.072300434112549,5.686699390411377
1759864125263786000,1.771785888671875,-3.7049083709716797,-7.101120471954346,5.658457279205322
1759864125294028800,1.80202880859375,-3.627183437347412,-7.197507858276367,5.586570739746094
1759864125314200800,1.822200927734375,-3.617469310760498,-7.259496212005615,5.512175559997559
1759864125354453800,1.862453857421875,-3.865583658218384,-7.274799346923828,5.320242404937744
1759864125374525700,1.882525634765625,-4.166238307952881,-7.216125011444092,5.171116828918457
1759864125394698000,1.902697998046875,-4.332769870758057,-7.196232795715332,5.0608086585998535
1759864125424910300,1.932910400390625,-4.391233444213867,-7.269591331481934,4.903115749359131
1759864125434981000,1.942981201171875,-4.328328609466553,-7.34096622467041,4.852443218231201
1759864125445021400,1.953021484375,-4.308194160461426,-7.364074230194092,4.835318088531494
1759864125455092200,1.96309228515625,-4.258836269378662,-7.433093547821045,4.773031234741211
1759864125465163000,1.9731630859375,-4.224802017211914,-7.474571228027344,4.738381385803223
1759864125525618200,2.0336181640625,-3.8170905113220215,-7.7807488441467285,4.589132308959961
1759864125545790500,2.05379052734375,-3.661303758621216,-7.94242525100708,4.436567306518555
1759864125555861200,2.063861328125,-3.488293409347534,-8.128142356872559,4.2350311279296875
1759864125565932000,2.07393212890625,-3.4253036975860596,-8.188904762268066,4.168878078460693
1759864125596205600,2.10420556640625,-3.126572608947754,-8.475343704223633,3.8162131309509277
1759864125606276400,2.1142763671875,-3.0624704360961914,-8.518224716186523,3.772470712661743
1759864125616347100,2.12434716796875,-3.0404765605926514,-8.505704879760742,3.8182320594787598
1759864125636458200,2.144458251953125,-3.111558437347412,-8.421587944030762,3.945308208465576
1759864125646529000,2.154529052734375,-3.1387224197387695,-8.399280548095703,3.971256971359253
1759864125656599800,2.164599853515625,-3.1903510093688965,-8.36338996887207,4.005718231201172
1759864125666701000,2.174701171875,-3.2217981815338135,-8.348245620727539,4.012133598327637
1759864125686873000,2.194873046875,-3.250814437866211,-8.337501525878906,4.01107120513916
1759864125727156500,2.235156494140625,-3.317239999771118,-8.296989440917969,4.040582656860352
1759864125747328500,2.25532861328125,-3.3825862407684326,-8.239964485168457,4.102620601654053
1759864125757399300,2.2653994140625,-3.409806728363037,-8.208128929138184,4.143701076507568
1759864125767470000,2.275469970703125,-3.4191064834594727,-8.192387580871582,4.167119979858398
