time,seconds_elapsed,z,y,x
1759864122633286700,-0.85871337890625,0.016759412363171577,0.09576806426048279,-0.10773907601833344
1759864122663560200,-0.828439697265625,-0.023942016065120697,0.023942016065120697,-0.06703764945268631
1759864122693833500,-0.79816650390625,0.031124621629714966,0.031124621629714966,-0.1149216815829277
1759864122734238700,-0.75776123046875,-0.05027823522686958,-0.07182604819536209,-0.0933738648891449
1759864122744340000,-0.747659912109375,-0.11971008777618408,-0.15322890877723694,-0.011971008032560349
1759864122754411000,-0.737589111328125,-0.07422025501728058,-0.1412578970193863,0
1759864122764512300,-0.72748779296875,-0.047884032130241394,-0.10773907601833344,-0.011971008032560349
1759864122794724600,-0.697275390625,-0.15801730751991272,0,0.023942016065120697
1759864122855118800,-0.636881103515625,-0.16998831927776337,-0.07182604819536209,-0.0071826050989329815
1759864122895371500,-0.59662841796875,-0.22026655077934265,0.019153613597154617,-0.10534487664699554
1759864122905473000,-0.58652685546875,-0.15801730751991272,0.05985504388809204,-0.12928688526153564
1759864122975938000,-0.51606201171875,-1.2737152576446533,0.8403648138046265,1.3096283674240112
1759864122996140500,-0.495859375,-0.09816227108240128,-0.1388636976480484,0.21547815203666687
1759864123066636300,-0.42536376953125,-0.023942016065120697,0.08140286058187485,-0.16759411990642548
1759864123076676600,-0.415323486328125,0.06224924325942993,0.24181437492370605,-0.05506663769483566
1759864123106858500,-0.3851416015625,-0.23702596127986908,0.9385270476341248,-0.31364041566848755
1759864123147141600,-0.3448583984375,-2.454056739807129,2.96162748336792,-0.45010992884635925
1759864123197465000,-0.294534912109375,-1.6879122257232666,0.8667010068893433,-0.1388636976480484
1759864123247849700,-0.244150390625,-1.6735470294952393,-0.3280056416988373,-0.6823474764823914
1759864123278062000,-0.21393798828125,-2.4396915435791016,-2.365471363067627,-1.3096283674240112
1759864123298203600,-0.19379638671875,-3.201047658920288,-4.790797710418701,-1.7980455160140991
1759864123328477200,-0.163522705078125,-5.494692802429199,-9.617507934570312,-1.0031704902648926
1759864123378861600,-0.113138427734375,-6.555324077606201,-9.914389610290527,2.5115175247192383
1759864123399003100,-0.092996826171875,-7.781155586242676,-8.827422142028809,3.8163576126098633
1759864123409074000,-0.082926025390625,-6.864176273345947,-7.826645374298096,4.2544965744018555
1759864123439286300,-0.052713623046875,-1.98958158493042,-5.463568210601807,2.691082715988159
1759864123449387800,-0.0426123046875,-0.4812345504760742,-5.592854976654053,1.3838485479354858
1759864123459458600,-0.03254150390625,1.0079588890075684,-4.000710964202881,0.16998831927776337
1759864123469559800,-0.022440185546875,0.6177040338516235,-3.5218706130981445,-0.608127236366272
1759864123499833300,0.007833251953125,-1.4245500564575195,-3.3303346633911133,-0.3687070608139038
1759864123530106600,0.038106689453125,-1.292868971824646,-3.248931646347046,0.6320692300796509
1759864125153476600,1.6614765625,-2.647987127304077,-0.7230489253997803,0.7733271718025208
1759864125163478000,1.67147802734375,-3.466804027557373,0.5099649429321289,-0.29209262132644653
1759864125173348600,1.6813486328125,-0.014365210197865963,-0.031124621629714966,0.023942016065120697
1759864125183219500,1.691219482421875,0.545877993106842,0.14844051003456116,-0.1173158809542656
1759864125203361000,1.711361083984375,-0.023942016065120697,0.7326257228851318,-1.623268723487854
1759864125213431800,1.721431884765625,0.047884032130241394,0.6057330369949341,-1.259350061416626
1759864125223502600,1.731502685546875,0.047884032130241394,0.26815059781074524,0.33997663855552673
1759864125263786000,1.771785888671875,0.5291185975074768,0.33997663855552673,-0.6416460275650024
1759864125283927600,1.791927490234375,0.9552865028381348,-0.5889736413955688,0.33279404044151306
1759864125294028800,1.80202880859375,1.2761094570159912,-0.6871358752250671,0.15083470940589905
1759864125304130000,1.812130126953125,0.2537853717803955,0.2801215946674347,0.33758243918418884
1759864125354453800,1.862453857421875,-1.2018892765045166,-0.08140286058187485,0.17717093229293823
1759864125374525700,1.882525634765625,-0.37828385829925537,-0.181959331035614,0.004788403399288654
1759864125384596500,1.892596435546875,0.6655880808830261,-0.5410895943641663,0.11013327538967133
1759864125424910300,1.932910400390625,-0.19393034279346466,-0.42616790533065796,0.21308395266532898
1759864125434981000,1.942981201171875,-0.9169792532920837,-0.08379705995321274,-0.4141969084739685
1759864125445021400,1.953021484375,-0.35913026332855225,0.06224924325942993,-0.5530605912208557
1759864125455092200,1.96309228515625,-1.1420341730117798,-0.7206547260284424,0.5315127968788147
1759864125465163000,1.9731630859375,-1.5131354331970215,-0.11971008777618408,0.7733271718025208
1759864125525618200,2.0336181640625,-0.5386953949928284,0.31364041566848755,-2.5234885215759277
1759864125545790500,2.05379052734375,0.2346317619085312,-0.5626373887062073,-1.316810965538025
1759864125555861200,2.063861328125,0.33758243918418884,-0.545877993106842,0.033518824726343155
1759864125565932000,2.07393212890625,-0.035913024097681046,-0.7015010714530945,1.4317326545715332
1759864125596205600,2.10420556640625,-1.0342950820922852,-0.2106897532939911,4.290409564971924
1759864125606276400,2.1142763671875,-1.359906554222107,0.05985504388809204,4.2544965744018555
1759864125616347100,2.12434716796875,-1.7956513166427612,0.608127236366272,3.0310592651367188
1759864125636458200,2.144458251953125,-0.5650315880775452,0.5315127968788147,-0.3495534360408783
1759864125646529000,2.154529052734375,0.023942016065120697,0.07422025501728058,-1.5275006294250488
1759864125656599800,2.164599853515625,0.090979665517807,-0.38307225704193115,-1.5921441316604614
1759864125666701000,2.174701171875,-0.38067805767059326,-0.6272808313369751,-0.7158663272857666
1759864125686873000,2.194873046875,-0.49559974670410156,-0.38307225704193115,0.06703764945268631
