time,seconds_elapsed,magneticBearing
1759864124403552500,0.911552490234375,114.43121885882594
1759864124413551900,0.9215517578125,110.69861707521407
1759864124423551700,0.9315517578125,109.6638773039041
1759864124433551400,0.94155126953125,107.09196322829169
1759864124443551200,0.95155126953125,106.59023855181458
1759864124453550800,0.96155078125,106.93908562031247
1759864124463550700,0.97155078125,106.32685344638357
1759864124473550300,0.98155029296875,107.81412091165704
1759864124483549700,0.9915498046875,109.36255599044236
1759864124493549300,1.00154931640625,110.42512171269149
1759864124503549000,1.011548828125,111.25772380470154
1759864124513548300,1.02154833984375,110.123449830113
1759864124523547600,1.031547607421875,109.6266656129181
1759864124533547000,1.041547119140625,109.70797836350947
1759864124543546400,1.05154638671875,109.74060953560172
1759864124553545200,1.061545166015625,110.70611154002702
1759864124563544600,1.071544677734375,111.32375562253279
1759864124573543700,1.081543701171875,111.37577878669929
1759864124583543600,1.09154345703125,111.51928226166298
1759864124593543400,1.10154345703125,111.54405949716703
1759864124603543000,1.11154296875,112.591005068434
1759864124613541600,1.121541748046875,113.50847134950956
1759864124623540500,1.13154052734375,114.67074422517373
1759864124633539800,1.141539794921875,114.72283987639558
1759864124643538700,1.15153857421875,114.33025267319069
1759864124653537300,1.161537353515625,114.71382461575182
1759864124663536000,1.1715361328125,114.15343169775494
1759864124673534500,1.181534423828125,114.55745262238973
1759864124683532500,1.191532470703125,114.17679571539257
1759864124693531400,1.201531494140625,113.53780658254432
1759864124703530000,1.211530029296875,113.74949320029036
1759864124713528800,1.22152880859375,114.35182333174257
1759864124723527400,1.23152734375,115.12185685873676
1759864124733526300,1.2415263671875,115.02432549893959
1759864124743524900,1.25152490234375,114.75803856099755
1759864124753523200,1.261523193359375,115.36360011376817
1759864124763522000,1.27152197265625,115.1114297796863
1759864124773520600,1.281520751953125,115.64536917218014
1759864124783519500,1.29151953125,116.01678431666178
1759864124793518000,1.30151806640625,115.21398608220744
1759864124803517000,1.311516845703125,115.52640612904577
1759864124813515800,1.321515869140625,115.69782165750982
1759864124823514400,1.331514404296875,116.03454950128005
1759864124833513200,1.34151318359375,116.72435348963344
1759864124843512000,1.351511962890625,116.25450745252012
1759864124853510700,1.3615107421875,116.3057950336269
1759864124863509500,1.371509521484375,115.7943027209806
1759864124873508000,1.381508056640625,115.07917756281047
1759864124883506400,1.39150634765625,115.11483457365736
1759864124893504300,1.401504150390625,114.55820333144487
1759864124903503000,1.411503173828125,114.16389982815713
1759864124913502700,1.421502685546875,113.72365694874262
1759864124923502000,1.431502197265625,112.90269252982472
1759864124933500700,1.441500732421875,112.90269252982472
1759864124943499300,1.451499267578125,113.66314126761112
1759864124953497300,1.461497314453125,114.39499315595397
1759864124963495700,1.47149560546875,115.76189222747314
1759864125023488000,1.531488037109375,112.90086713365174
1759864125033486800,1.54148681640625,113.83332901994454
1759864125043485400,1.5514853515625,114.15343169775494
1759864125053484500,1.561484619140625,114.38181341491824
1759864125063483400,1.5714833984375,114.3691135880108
1759864125073482200,1.581482177734375,113.30120907041086
1759864125083480800,1.591480712890625,112.8142945651894
1759864125093479700,1.601479736328125,112.55724553172797
1759864125103478300,1.611478271484375,112.02727865397036
1759864125113477000,1.62147705078125,112.41774493668918
1759864125123475700,1.631475830078125,112.4258609083827
1759864125133474600,1.641474609375,111.69652123398423
1759864125143473200,1.65147314453125,110.63927531296636
1759864125153472000,1.661471923828125,108.97040767592587
1759864125163470800,1.671470947265625,106.76748578451279
1759864125173469400,1.681469482421875,105.73007319211115
1759864125183468000,1.691468017578125,105.09647811843622
1759864125193468000,1.701468017578125,105.36493221299786
1759864125203466800,1.711466796875,105.75117418726418
1759864125213465600,1.721465576171875,105.01455991970795
1759864125223464200,1.731464111328125,104.48976338871913
1759864125233463300,1.74146337890625,102.92599955095102
1759864125243463000,1.751462890625,101.06689772800166
1759864125253462500,1.761462646484375,100.6763557811724
1759864125263461600,1.771461669921875,101.36980283123307
1759864125273461200,1.781461181640625,102.36249191022732
1759864125283460000,1.791460205078125,103.37133198919648
1759864125293459500,1.80145947265625,105.46742272896022
1759864125303458600,1.81145849609375,105.54853096863538
1759864125313457400,1.82145751953125,106.39799200861255
1759864125323456000,1.8314560546875,108.90845757204626
1759864125333454800,1.841454833984375,110.0986734136188
1759864125343453700,1.85145361328125,112.27422777754187
1759864125353452300,1.861452392578125,112.94271969112097
1759864125363451100,1.871451171875,113.663141214563
1759864125373449700,1.88144970703125,113.4286916728653
1759864125383448600,1.891448486328125,112.7770242136456
1759864125393447400,1.901447509765625,112.84061479777839
1759864125403446000,1.911446044921875,112.24902346758365
1759864125413444900,1.92144482421875,112.37253056311468
1759864125423443700,1.931443603515625,112.10944847097883
1759864125433442600,1.941442626953125,112.4794346104632
1759864125443441400,1.95144140625,112.75097587266646
1759864125453440500,1.9614404296875,112.27275350726867
1759864125463439400,1.971439453125,113.4929779973138
1759864125473438500,1.9814384765625,113.55870947193722
1759864125483438000,1.99143798828125,113.94867955847425
1759864125493436700,2.001436767578125,115.02521281480149
1759864125503435800,2.011435791015625,114.96708410697009
1759864125513435000,2.021434814453125,115.94566106945082
1759864125523434000,2.03143408203125,116.13333647881983
1759864125533433000,2.04143310546875,116.50422819359648
1759864125543432200,2.05143212890625,117.24053266000148
1759864125553431300,2.061431396484375,116.31808837229482
1759864125563430400,2.071430419921875,115.39213201034559
1759864125573429500,2.081429443359375,114.59224130359492
1759864125583428400,2.091428466796875,113.68428904435174
1759864125593427500,2.101427490234375,113.00021153179179
1759864125603426600,2.111426513671875,112.6409410074103
1759864125623423500,2.131423583984375,111.3706216546042
1759864125633422600,2.141422607421875,111.32707682570596
1759864125643421700,2.151421630859375,111.4031828228925
1759864125653420800,2.1614208984375,111.59796266304616
1759864125663420000,2.171419921875,111.9279463804933
1759864125673419000,2.1814189453125,112.66179342404264
1759864125683418000,2.191418212890625,112.33544308034818
1759864125693416700,2.201416748046875,113.42869189130376
1759864125703415300,2.211415283203125,113.49856610178766
1759864125713414100,2.2214140625,114.01755408988863
1759864125723413200,2.231413330078125,115.8443882148735
1759864125733411600,2.24141162109375,115.66045651156658
1759864125743410400,2.251410400390625,116.14464935299199
1759864125753409300,2.2614091796875,116.38525298709206
1759864125763408100,2.271408203125,116.14019611042434
1759864125773407000,2.281406982421875,116.32072120347313
1759864125783405800,2.29140576171875,117.05579485837691
1759864125793404700,2.30140478515625,116.93350833010028
1759864125803403500,2.311403564453125,116.6861826441652
1759864125813402000,2.321402099609375,116.6830658048409
1759864125823401000,2.33140087890625,117.15570876916338
1759864125833399600,2.341399658203125,117.55784362345193
1759864125843398400,2.3513984375,117.38601965537755
1759864125853397000,2.36139697265625,116.80328567709991
1759864125863395600,2.3713955078125,116.50610357317566
1759864125873394400,2.38139453125,116.03780338572915
1759864125883393000,2.39139306640625,116.21137741058793
1759864125893391600,2.4013916015625,117.09283672897963
1759864125903390500,2.411390380859375,116.21497888302156
1759864125913389600,2.4213896484375,116.32829331898483
1759864125923389000,2.431388916015625,116.33071412667972
1759864125933387800,2.4413876953125,117.15267999563261
1759864125943385900,2.4513857421875,117.21949150240143
1759864125953384000,2.461384033203125,117.10106577114182
1759864125963382300,2.47138232421875,117.1681408378316
1759864125973380900,2.481380859375,116.02112121700445
1759864125983379700,2.491379638671875,117.95340123925388
1759864125993378800,2.50137890625,119.22119730897953
1759864126003378200,2.511378173828125,120.71727680681414
1759864126013377000,2.521376953125,121.94997193909079
1759864126023375600,2.531375732421875,122.13289608300391
1759864126033375200,2.541375244140625,122.72688080571228
1759864126043373800,2.551373779296875,122.25700263650505
1759864126053372700,2.56137255859375,123.18748663541203
1759864126063371500,2.57137158203125,121.69797343453169
1759864126073370000,2.5813701171875,120.91679320495629
1759864126083369000,2.591368896484375,120.35474772902936
1759864126093367600,2.601367431640625,117.66323826586937
1759864126103366400,2.611366455078125,117.29180788409306
1759864126113365000,2.621364990234375,115.88519802403091
1759864126123363800,2.63136376953125,114.80459511447383
1759864126133362700,2.64136279296875,115.26731026201286
1759864126143361300,2.651361328125,115.14986945200336
1759864126153360100,2.661360107421875,115.26444187011758
1759864126163359000,2.67135888671875,116.03509600865473
1759864126173357600,2.681357666015625,115.72341067444621
1759864126183356700,2.691356689453125,115.53878716787874
1759864126193355300,2.701355224609375,115.95228504859223
1759864126203354000,2.71135400390625,115.90993061483984
1759864126213353200,2.721353271484375,117.49283795885972
1759864126223351800,2.731351806640625,118.72184995598039
1759864126233350700,2.7413505859375,118.7890120917572
1759864126243350000,2.75135009765625,118.99466004969436
1759864126253349400,2.761349365234375,118.45202123725359
1759864126273347300,2.781347412109375,117.28536523728286
1759864126283346200,2.79134619140625,117.27846813377295
1759864126293344800,2.8013447265625,116.72890929442609
1759864126303343600,2.811343505859375,116.02198084146637
1759864126313342200,2.82134228515625,115.80692805469698
1759864126323341000,2.831341064453125,115.53622106082676
1759864126333340000,2.84133984375,115.59311430731856
1759864126343338500,2.85133837890625,115.70190234072638
1759864126353337300,2.86133740234375,116.45835619659599
1759864126363336000,2.8713359375,116.08448361118734
1759864126373334000,2.881333984375,115.92786825154877
1759864126383332900,2.891332763671875,116.67254857634421
1759864126393331700,2.901331787109375,115.96597277277101
1759864126403330300,2.911330322265625,116.83659243138779
1759864126413329200,2.9213291015625,116.7304863594579
1759864126423328000,2.931327880859375,116.67305516400722
1759864126433326600,2.94132666015625,117.04383397594283
1759864126443325400,2.951325439453125,116.61844843121095
1759864126453324000,2.961323974609375,116.61747135573519
1759864126463323000,2.971322998046875,116.45735171408802
1759864126473321700,2.98132177734375,115.46334607188113
1759864126483320300,2.9913203125,115.10774165705828
1759864126493319200,3.001319091796875,114.33832084878567
1759864126503318000,3.011318115234375,113.13254359623254
1759864126513316600,3.021316650390625,112.75470098562822
1759864126523315700,3.031315673828125,111.56859558686726
1759864126533314600,3.041314453125,110.76406749811127
1759864126543313400,3.0513134765625,109.98310634696878
1759864126553312500,3.0613125,108.60006573476792
1759864126563311400,3.071311279296875,107.93889364921
1759864126573310500,3.081310546875,106.52302770921928
1759864126583309300,3.091309326171875,105.981510441537
1759864126593308400,3.101308349609375,105.34764264154721
1759864126603307500,3.1113076171875,104.67639357226315
1759864126613306600,3.121306640625,105.35749368947482
1759864126623305700,3.1313056640625,105.25511879286961
1759864126633304600,3.1413046875,104.65296588526166
1759864126643303700,3.1513037109375,105.4349405585607
1759864126653302800,3.161302734375,105.0732999047218
1759864126663302000,3.171302001953125,104.87168047762322
1759864126673301800,3.1813017578125,105.83619226871045
1759864126683300600,3.191300537109375,105.43964628361239
1759864126693299700,3.2012998046875,105.76718214555831
1759864126703298800,3.211298828125,105.05431736072508
1759864126713298000,3.2212978515625,105.28909503077206
1759864126723296800,3.231296875,104.4421472088829
1759864126733295900,3.2412958984375,103.58812910291586
1759864126743295000,3.251294921875,103.4348184464606
1759864126753294000,3.261294189453125,102.74075113614626
1759864126763293200,3.271293212890625,103.45978222071669
1759864126773292300,3.281292236328125,104.51105929934197
1759864126783291100,3.291291015625,104.58714770219366
1759864126793290200,3.301290283203125,104.39474473939862
1759864126803289300,3.311289306640625,102.92384335696453
1759864126813288400,3.321288330078125,102.58769367804476
1759864126823287300,3.331287353515625,102.76248779701947
1759864126833286100,3.3412861328125,102.61544467198334
1759864126843285000,3.351284912109375,103.64670345147688
1759864126853283800,3.361283935546875,102.71600057214854
1759864126863282700,3.37128271484375,103.28668215271068
1759864126873281300,3.38128125,104.55357334288608
1759864126883279400,3.391279296875,105.24362904747585
1759864126893277200,3.401277099609375,106.57400846829444
1759864126903275300,3.411275146484375,105.99829996569181
1759864126913274000,3.421274169921875,105.62738347753482
1759864126923272700,3.431272705078125,104.48261232709822
1759864126933271600,3.441271484375,103.27064456742698
1759864126943270100,3.451270263671875,103.07391823232194
1759864126953268500,3.4612685546875,102.19695470225771
1759864126963267000,3.47126708984375,103.71934505563833
1759864126973266000,3.481265869140625,103.65764186738899
1759864126983264500,3.491264404296875,103.91017946946818
1759864126993263400,3.501263427734375,104.41359733743795
1759864127003262200,3.51126220703125,103.56610283221194
1759864127013260800,3.5212607421875,103.59234472594895
1759864127023259600,3.531259765625,103.6540652924965
1759864127033258500,3.541258544921875,104.19548708185079
1759864127043257000,3.551257080078125,104.4537505434726
1759864127053256000,3.561255859375,105.28999151172373
1759864127063254500,3.571254638671875,105.69283479371262
1759864127093250800,3.601250732421875,106.44038005236769
1759864127103249700,3.611249755859375,106.44038005236769
1759864127113248300,3.621248291015625,106.9806428515296
1759864127123247000,3.6312470703125,107.25417872434906
1759864127133246000,3.641245849609375,108.06845631164133
1759864127143244500,3.65124462890625,108.7195955471991
1759864127153243400,3.661243408203125,109.43303089303672
1759864127163242200,3.6712421875,109.30780852278039
1759864127173240800,3.68124072265625,108.751934390896
1759864127183240400,3.691240478515625,108.39496608614506
1759864127193240000,3.701239990234375,108.3540227117001
1759864127203239400,3.711239501953125,107.49975648108044
1759864127213238300,3.72123828125,107.34641974248943
1759864127223236900,3.73123681640625,106.80743969337655
1759864127233235700,3.741235595703125,106.23536867739378
1759864127243234600,3.751234619140625,106.31965020778193
1759864127253233000,3.76123291015625,105.65654049493412
1759864127263231700,3.771231689453125,105.03601522449439
1759864127273230600,3.781230712890625,104.34362151985007
1759864127283229000,3.79122900390625,104.22077062134889
1759864127293227000,3.80122705078125,103.84971485363715
1759864127303225600,3.8112255859375,104.43476243752421
1759864127313224400,3.821224365234375,104.46245298269889
1759864127323223000,3.83122314453125,103.31178299360243
1759864127333222000,3.841221923828125,102.94790579081051
1759864127343220500,3.851220458984375,103.06057138922583
1759864127353219300,3.86121923828125,102.3624924564794
1759864127363218000,3.871218017578125,102.82134463762362
1759864127373216800,3.881216796875,103.6979471173472
1759864127383215400,3.89121533203125,102.45969270988849
1759864127393214200,3.901214111328125,102.70833118277979
1759864127403212800,3.911212890625,102.38990891938383
1759864127413211600,3.921211669921875,101.49002580074887
1759864127423210500,3.93121044921875,101.8751640463533
1759864127433209000,3.941208984375,102.83881588192024
1759864127443208000,3.9512080078125,103.03335628886072
1759864127453206500,3.96120654296875,103.13816706133613
1759864127463205400,3.971205322265625,103.63815046636901
1759864127473204200,3.981204345703125,103.38658900957878
1759864127483202800,3.991202880859375,104.40668480589422
1759864127493201700,4.00120166015625,104.31482739840628
1759864127503200500,4.011200439453125,104.31740964859543
1759864127513199000,4.02119921875,104.13048002295602
1759864127523198000,4.031197998046875,103.81079744802159
1759864127533196800,4.04119677734375,104.74356267560901
1759864127543195400,4.0511953125,105.48064443684902
1759864127553194800,4.06119482421875,106.96170521998502
1759864127563193600,4.071193603515625,106.76411698214389
1759864127573192400,4.0811923828125,107.28149875907371
1759864127583191300,4.09119140625,107.27283541493559
1759864127593191000,4.10119091796875,106.57095027107304
1759864127603189800,4.111189697265625,107.79598883584356
1759864127613188400,4.121188232421875,107.87869577052064
1759864127623187200,4.131187255859375,108.0521316155149
1759864127633186000,4.14118603515625,108.477803101684
1759864127643185200,4.15118505859375,109.49980286719878
1759864127653184000,4.16118408203125,111.02786296603149
1759864127663182800,4.171182861328125,111.63088757172848
1759864127673181700,4.181181640625,112.30929355019995
1759864127683180500,4.1911806640625,112.09423083977315
1759864127693179400,4.201179443359375,111.97450881793368
1759864127703178500,4.211178466796875,112.70284369684975
1759864127713177300,4.22117724609375,112.60940412728704
1759864127723176000,4.231176025390625,112.38013552054302
1759864127733175000,4.241175048828125,112.57833944893652
1759864127743174000,4.251173828125,110.98839831055406
1759864127753172700,4.2611728515625,110.81189991695683
1759864127763171600,4.271171630859375,110.57218524462031
1759864127773170400,4.28117041015625,108.96627059570461
1759864127783169300,4.291169189453125,109.87687257586529
1759864127793168100,4.301168212890625,109.77757447718342
1759864127803167000,4.3111669921875,109.42426007493412
1759864127813165800,4.321165771484375,108.97040767592587
1759864127823164700,4.33116455078125,108.618589442725
1759864127833163500,4.34116357421875,108.2533464979623
1759864127843162400,4.351162353515625,107.4314628041697
1759864127853161200,4.3611611328125,107.77856095864033
1759864127863160000,4.37116015625,106.58733843859427
1759864127873158400,4.381158447265625,105.96562856797853
1759864127883157000,4.391156982421875,105.86421146391328
1759864127893155000,4.401155029296875,105.80516173196227
1759864127903153200,4.411153076171875,106.54156256088076
1759864127913151700,4.42115185546875,107.72176121006167
1759864127923150600,4.431150634765625,108.43494806401213
1759864127933149400,4.4411494140625,108.00416126270936
1759864127943148000,4.45114794921875,107.82394181663994
1759864127953147000,4.46114697265625,106.7419704588933
1759864127963145500,4.4711455078125,106.71333576896193
1759864127973143600,4.4811435546875,106.43111359138112
1759864127983142100,4.49114208984375,105.34729745038545
1759864127993140200,4.50114013671875,104.7665509543959
1759864128003139000,4.51113916015625,104.33215161578441
1759864128013137700,4.5211376953125,104.7046019980865
1759864128023136500,4.531136474609375,104.40399078166965
1759864128033135000,4.541135009765625,102.97110696500437
1759864128043134000,4.551134033203125,102.5626003916817
1759864128053132500,4.561132568359375,101.80015230831592
1759864128063131400,4.57113134765625,101.73659536616965
1759864128073129500,4.58112939453125,103.05099865627238
1759864128083128000,4.591128173828125,103.555088239048
1759864128093127000,4.601126953125,102.9136747136374
1759864128103125800,4.611125732421875,103.12384715781312
1759864128133122000,4.6411220703125,100.40151328271317
1759864128143120600,4.65112060546875,99.53784417214409
1759864128153119500,4.661119384765625,100.66756131367782
1759864128167123000,4.675123046875,100.64793031645405
1759864128177122300,4.685122314453125,101.15891542997294
1759864128187121400,4.695121337890625,100.76253747327759
1759864128197120800,4.705120849609375,98.81770721367923
1759864128207120400,4.715120361328125,99.93409765015406
1759864128217119200,4.725119140625,98.80679287967872
1759864128227117800,4.735117919921875,99.98940799654196
1759864128237116700,4.74511669921875,101.30993197364006
1759864128247115500,4.755115478515625,100.17551102028332
1759864128257114000,4.765114013671875,100.43334361778646
1759864128267113000,4.775113037109375,100.24786399499727
1759864128277112300,4.7851123046875,99.89929365511645
1759864128287111200,4.795111083984375,98.53076548624644
1759864128297110800,4.80511083984375,97.92890884174304
1759864128307109400,4.815109375,96.77411090613451
1759864128317108200,4.825108154296875,95.85601332209002
1759864128327106800,4.83510693359375,96.42874759719653
1759864128337105700,4.845105712890625,95.88933716066519
1759864128347104300,4.855104248046875,95.07598855855151
1759864128357103000,4.86510302734375,94.96281511339375
1759864128367101700,4.875101806640625,94.97668600980157
1759864128377101000,4.88510107421875,94.7901306976668
1759864128387100000,4.895099853515625,94.87139114827572
1759864128397098500,4.905098388671875,94.87139114827572
1759864128407097300,4.915097412109375,93.61733309943224
1759864128417096200,4.92509619140625,92.91906933625769
1759864128427094800,4.9350947265625,92.78075241557272
1759864128437093600,4.94509375,91.64597746563078
1759864128447092200,4.95509228515625,92.30376034524657
1759864128457091000,4.965091064453125,92.37887223002767
1759864128467090000,4.97508984375,92.00369975936067
1759864128477088500,4.985088623046875,92.05150884932243
1759864128487087400,4.99508740234375,91.89196536606094
1759864128497086000,5.0050859375,91.01697804815127
1759864128507084800,5.015084716796875,90
1759864128517083600,5.025083740234375,90.35042854389854
1759864128527082200,5.035082275390625,89.4727531166333
1759864128537081000,5.0450810546875,89.30130564346553
1759864128547080000,5.055079833984375,89.82998334714632
1759864128557078500,5.06507861328125,90.34308440883474
1759864128567077400,5.075077392578125,90.3441146584596
1759864128577076200,5.085076171875,91.0641954926604
1759864128587074800,5.09507470703125,91.41007286826122
1759864128597073700,5.10507373046875,90.8760139845945
1759864128607072300,5.115072265625,91.06091171953314
1759864128617071000,5.125071044921875,91.58138357792427
1759864128627069700,5.135069580078125,91.57655002965271
1759864128637068500,5.145068603515625,90
1759864128647067400,5.1550673828125,90.68820449342462
1759864128657066200,5.165066162109375,90
1759864128667065000,5.175065185546875,89.6599696882904
1759864128677064000,5.18506396484375,90.69446029878544
1759864128687062800,5.195062744140625,89.47914362784984
1759864128697062000,5.205061767578125,88.22670331332645
1759864128707060700,5.215060791015625,87.64422352119337
1759864128717059800,5.225059814453125,86.5699716852317
1759864128727059000,5.235058837890625,86.95902025673837
1759864128737057800,5.245057861328125,87.34111556111654
1759864128747057000,5.255056884765625,88.4330291354314
1759864128757056000,5.265055908203125,89.30553970121457
1759864128767055000,5.27505517578125,89.2991691272513
1759864128777054200,5.28505419921875,90.52563461244549
1759864128787053300,5.29505322265625,91.07082439597858
1759864128797052400,5.305052490234375,90.89797941371764
1759864128807051500,5.315051513671875,91.5960638143644
1759864128817050600,5.325050537109375,91.93255991592217
1759864128827049700,5.3350498046875,92.09525244204633
1759864128837048800,5.345048828125,92.94010036057372
1759864128847048000,5.3550478515625,92.99428106020565
1759864128857047000,5.365047119140625,91.97493397400987
1759864128867046000,5.3750458984375,91.60600285681413
1759864128877044500,5.38504443359375,90
1759864128887042800,5.395042724609375,88.73499916689283
1759864128907039500,5.41503955078125,87.99364361372247
1759864128917038600,5.42503857421875,88.17591029103825
1759864128927037700,5.43503759765625,87.83210986613865
1759864128937036800,5.445036865234375,88.37374295722502
1759864128947035600,5.45503564453125,87.83210986613865
1759864128957034800,5.46503466796875,88.18169710717947
1759864128967033300,5.475033447265625,88.35821390681355
1759864128977032200,5.4850322265625,88.01886053823267
1759864128987031000,5.495031005859375,87.83210986613865
1759864128997030000,5.50502978515625,88.56341635074652
1759864129007028700,5.51502880859375,87.11055159032708
1759864129017027600,5.525027587890625,85.87609232283201
1759864129027026400,5.5350263671875,85.98887397479382
1759864129037025300,5.545025390625,84.77407280929573
1759864129047024000,5.555024169921875,86.04890873923704
1759864129057022700,5.565022705078125,85.3506354583039
1759864129067021300,5.575021240234375,84.27162413359704
1759864129077020200,5.585020263671875,84.4494999921017
1759864129087018800,5.595018798828125,83.7409639383382
1759864129097017600,5.605017578125,83.11174188472641
1759864129107016400,5.615016357421875,82.78097926476146
1759864129117015000,5.62501513671875,81.46923424160984
1759864129127014000,5.635013916015625,79.25803684943733
1759864129137012500,5.645012451171875,79.63154477613946
1759864129147011300,5.65501123046875,78.89942937253768
1759864129157010200,5.66501025390625,79.04028209560506
1759864129167009000,5.675009033203125,80.69005944367214
1759864129177008400,5.68500830078125,81.47836089204377
1759864129187007700,5.6950078125,83.077839255734
1759864129197007400,5.70500732421875,82.60735206221464
1759864129207007000,5.715007080078125,82.53729082086078
1759864129217005600,5.725005615234375,82.42911079446658
1759864129227004400,5.73500439453125,80.4193599491479
1759864129237003300,5.745003173828125,79.76022588946213
1759864129247001900,5.755001953125,79.56715397487031
1759864129257000700,5.765000732421875,79.56715397487031
1759864129266999800,5.774999755859375,81.308692901861
1759864129276998700,5.78499853515625,81.6917237354739
1759864129286997500,5.79499755859375,81.99807579572283
1759864129296996000,5.80499609375,81.8437714214782
1759864129306995000,5.814994873046875,81.42330927760611
1759864129316993500,5.82499365234375,82.46589741062182
1759864129326992400,5.834992431640625,81.97276259964362
1759864129336991200,5.8449912109375,83.95383141010568
1759864129346989800,5.85498974609375,85.84035772500431
1759864129356988700,5.86498876953125,85.82775912811164
1759864129366987300,5.8749873046875,86.34777720502969
1759864129376986000,5.884986083984375,85.80233159518882
1759864129386985000,5.89498486328125,85.7895016627505
1759864129396983600,5.904983642578125,85.86316912683233
1759864129406981600,5.914981689453125,85.57416577265494
1759864129416980500,5.92498046875,85.19204607975283
1759864129426979000,5.93497900390625,82.4527185260011
1759864129436978000,5.94497802734375,82.48595757108843
1759864129446976500,5.9549765625,82.63643339096626
1759864129456975000,5.96497509765625,82.46310303204174
1759864129466974000,5.974973876953125,83.00480792645567
1759864129476972500,5.98497265625,82.80989938150803
1759864129486971400,5.994971435546875,82.41697603339752
1759864129496970200,6.00497021484375,83.21922787750253
1759864129506968800,6.01496875,84.63341796992603
1759864129516967700,6.0249677734375,83.67863657720429
1759864129526966500,6.034966552734375,82.46055458950904
1759864129536965000,6.044965087890625,80.78452280898865
1759864129546964000,6.0549638671875,80.06963019232616
1759864129556962600,6.064962646484375,80.11967097776866
1759864129566961400,6.07496142578125,82.16447433558162
1759864129576960300,6.084960205078125,83.71750801281624
1759864129586958800,6.094958740234375,84.08193984889114
1759864129596957700,6.104957763671875,84.2894069308091
1759864129606956300,6.114956298828125,83.17075576521087
1759864129616955100,6.124955078125,82.49526755741233
1759864129626954000,6.1349541015625,81.00980941421622
1759864129636952600,6.14495263671875,81.36919830607137
1759864129646951400,6.154951416015625,81.26680664518479
1759864129656950300,6.1649501953125,80.62140261231977
1759864129666948900,6.174948974609375,81.20258954210358
1759864129676947700,6.18494775390625,81.36919830607137
1759864129686946600,6.194946533203125,80.01153540029972
1759864129696945200,6.204945068359375,81.15074141771409
1759864129706944500,6.214944580078125,80.99149672038911
1759864129716943400,6.224943359375,80.19390686104103
1759864129726942200,6.234942138671875,80.0822814807856
1759864129736940800,6.24494091796875,78.520654689175
1759864129746939600,6.254939697265625,78.6900677873724
1759864129756938500,6.2649384765625,77.67114412056567
1759864129766937300,6.274937255859375,79.24695567142915
1759864129776936400,6.2849365234375,79.57550665138366
1759864129786935300,6.294935302734375,80.8758684713455
1759864129796934100,6.30493408203125,82.28104635123925
1759864129806933200,6.314933349609375,81.07182291487216
1759864129816932000,6.32493212890625,82.3942200376086
1759864129826931200,6.33493115234375,82.547231256944
