time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1759864207183153400,83.6911533203125,6.3347015380859375,0.15474937856197357,1.021051287651062,3.1110000610351562,1.2099063396453857,55.9150276184082,75.4000015258789,2.2110256,48.921374
1759864208220638500,84.72863842773438,6.511360168457031,0.19387732446193695,1.0271656513214111,3.1070001125335693,1.2041701078414917,55.221744537353516,75.4000015258789,2.2110404,48.9213806
1759864209260935200,85.76893505859375,6.8700270652771,0.20430400967597961,1.030690312385559,3.0999999046325684,1.2134068012237549,54.41183853149414,75.4000015258789,2.2110556,48.9213874
1759864210281446000,86.78944580078125,6.25423526763916,0.1522926241159439,1.0386581420898438,3.0940001010894775,1.2280362844467163,52.68064880371094,75.4000015258789,2.2110696,48.9213939
1759864211302109700,87.81010961914062,6.5697855949401855,0.170394629240036,0.9195690751075745,3.1050000190734863,1.1980448961257935,53.95286560058594,75.4000015258789,2.2110844,48.9214008
1759864212324272400,88.8322724609375,6.369691371917725,0.15926101803779602,0.9575713276863098,3.1059999465942383,1.2255758047103882,54.4754524230957,75.4000015258789,2.2110985,48.9214069
1759864213295810800,89.80381079101562,6.475290775299072,0.20146901905536652,0.9664101004600525,3.0940001010894775,1.2109475135803223,54.309024810791016,75.4000015258789,2.211114,48.9214141
1759864214255699200,90.76369921875,4.098401069641113,0.15289539098739624,0.9390701055526733,3.072000026702881,1.2267670631408691,54.89801025390625,75.4000015258789,2.2111298,48.921422
1759864215231727900,91.73972778320312,5.632051467895508,0.13242536783218384,0.94557785987854,3.0490000247955322,1.2366478443145752,56.96598434448242,75.4000015258789,2.2111459,48.9214292
1759864216295456500,92.80345654296875,5.815766334533691,0.19452404975891113,0.9529261589050293,3.0299999713897705,1.2100653648376465,56.01091766357422,75.4000015258789,2.2111614,48.9214357
1759864218279628800,94.78762890625,6.079316139221191,0.168554425239563,0.9606183767318726,3,1.1442550420761108,52.62800598144531,75.4000015258789,2.2111859,48.9214495
1759864219279860500,95.78786059570312,6.0219950675964355,0.19070954620838165,0.8832757472991943,3.009000062942505,1.1540141105651855,55.03365707397461,75.4000015258789,2.2111972,48.921454
1759864220234986200,96.742986328125,5.717504978179932,0.1505914181470871,0.8905048370361328,3.0220000743865967,1.1644573211669922,52.144287109375,75.4000015258789,2.211209,48.9214588
1759864222274741200,98.7827412109375,5.803564548492432,0.16686882078647614,0.9255812168121338,3.052000045776367,1.206910490989685,56.01481628417969,75.4000015258789,2.2112389,48.9214719
1759864224226685200,100.73468530273438,6.36733865737915,0.16183412075042725,0.9402443170547485,3.063999891281128,1.366880178451538,55.40764236450195,75.4000015258789,2.2112761,48.9214878
1759864225274379800,101.7823798828125,5.713486671447754,0.18865013122558594,0.921964168548584,3.053999900817871,1.4083350896835327,57.63295364379883,75.4000015258789,2.2112962,48.9214963
1759864227314143700,103.82214379882812,5.740882396697998,0.23104777932167053,0.8414738774299622,3.055999994277954,1.6462770700454712,56.514312744140625,75.19999694824219,2.2113457,48.9215165
1759864229205379600,105.71337963867188,4.0700812339782715,0.23955143988132477,0.8477869033813477,3.0390000343322754,1.7622020244598389,53.65694046020508,75.19999694824219,2.2113987,48.9215389
1759864230228541700,106.73654174804688,5.812271595001221,0.1802133470773697,0.861150324344635,3.0460000038146973,1.371047019958496,52.215538024902344,75.19999694824219,2.2114241,48.9215509
1759864232233563100,108.74156323242188,6.226684093475342,0.20630748569965363,0.875413715839386,3.118000030517578,1.0973584651947021,45.42481231689453,75.19999694824219,2.2114472,48.9215625
1759864233210268000,109.71826782226563,6.856634616851807,0.17673911154270172,0.8817731142044067,3.1579999923706055,0.7912389636039734,47.19145965576172,75.19999694824219,2.2114472,48.9215607
1759864235286425000,111.79442504882813,6.8291335105896,0.19639064371585846,0.890294075012207,3.2090001106262207,0.9919500946998596,50.919918060302734,75.19999694824219,2.2114638,48.9215663
1759864237246210300,113.75421020507812,5.811220645904541,0.16302219033241272,0.8435493111610413,3.065000057220459,1.1240174770355225,61.68015670776367,75.19999694824219,2.2114897,48.9215736
1759864238326226700,114.83422680664063,5.984080791473389,0.17441347241401672,0.8497475981712341,3.0369999408721924,1.1630089282989502,58.2072639465332,75.19999694824219,2.2115056,48.9215791
1759864239312710400,115.82071044921875,6.001053333282471,0.1720617264509201,0.8440168499946594,3.0390000343322754,1.1376653909683228,58.75654220581055,75.19999694824219,2.2115175,48.921583
1759864240272601000,116.78060107421875,6.07252311706543,0.212713822722435,0.8502732515335083,3.0199999809265137,1.1126242876052856,58.4331169128418,75.19999694824219,2.2115301,48.9215869
1759864242233369300,118.74136938476562,5.741347789764404,0.16762717068195343,0.8629027009010315,3.0179998874664307,1.0384860038757324,56.93036651611328,75.19999694824219,2.2115558,48.9215952
1759864244278502000,120.786501953125,6.435980796813965,0.2044072449207306,0.7729420065879822,3.065999984741211,1.043125867843628,54.11440658569336,75.19999694824219,2.2115858,48.9216069
1759864246274887000,122.78288696289063,4.097313404083252,0.16705134510993958,0.7900722026824951,3.1760001182556152,1.0470340251922607,53.36686706542969,75.19999694824219,2.2116107,48.9216178
1759864247234777000,123.74277709960937,5.730401515960693,0.18721356987953186,0.796880304813385,3.2279999256134033,1.0406593084335327,52.27923583984375,75.19999694824219,2.2116226,48.9216241
1759864248314649300,124.8226494140625,6.2453813552856445,0.21531875431537628,0.8028510808944702,3.2660000324249268,0.8992371559143066,51.35939025878906,75.19999694824219,2.2116295,48.9216288
1759864250234416600,126.74241674804688,0,0.14623579382896423,0.8166279792785645,3.2219998836517334,0.08728386461734772,0,75.19999694824219,2.2116182,48.9216276
1759864252159202800,128.66720288085938,6.151733875274658,0.2518027126789093,0.7911351323127747,3.194999933242798,0.9464934468269348,50.8821907043457,75.19999694824219,2.2116526,48.9216433
1759864253275001300,129.78300146484375,5.954057693481445,0.20685043931007385,0.7938402891159058,3.1710000038146973,1.2444546222686768,51.7408332824707,75.19999694824219,2.2116804,48.9216565
1759864254274821000,130.7828210449219,6.400606155395508,0.2451714128255844,0.807004451751709,3.1510000228881836,1.395451545715332,54.0277214050293,75.19999694824219,2.2117006,48.9216668
1759864255234706200,131.7427060546875,5.542588710784912,0.23203596472740173,0.8134803771972656,3.131999969482422,1.5149099826812744,57.025508880615234,75.19999694824219,2.21172,48.921676
1759864257254498300,133.76249829101562,6.114651203155518,0.23952935636043549,0.8141611218452454,3.049999952316284,1.485230565071106,52.46768569946289,75.19999694824219,2.2117578,48.9216931
1759864258275344100,134.78334423828124,4.016058444976807,0.191534161567688,0.8206263184547424,3.0190000534057617,1.4126622676849365,53.664344787597656,75.19999694824219,2.2117734,48.921699
1759864260295271200,136.80327124023438,6.112518310546875,0.18660660088062286,0.8337857127189636,3.0139999389648438,1.298012614250183,52.225669860839844,75.19999694824219,2.211803,48.92171
1759864262232365300,138.740365234375,6.917492389678955,0.13876180350780487,0.8466479778289795,3.0309998989105225,1.3073859214782715,50.82181930541992,75.19999694824219,2.2118315,48.9217227
1759864264344367900,140.85236791992187,6.607834815979004,0.2029975801706314,0.7499105334281921,3.063999891281128,1.2920000553131104,53.24690628051758,75.19999694824219,2.2118669,48.9217374
1759864266232298000,142.74029809570314,6.5055999755859375,0.1456507295370102,0.7697310447692871,3.0510001182556152,1.3122303485870361,56.69838333129883,75.19999694824219,2.2118943,48.921749
1759864267298271700,143.8062717285156,6.458279609680176,0.17014896869659424,0.7768798470497131,3.0339999198913574,1.2559815645217896,57.10283660888672,75.19999694824219,2.2119088,48.9217541
1759864269245298200,145.75329809570312,6.4750542640686035,0.12954656779766083,0.7890927195549011,3.0160000324249268,1.2859089374542236,52.98500061035156,75.19999694824219,2.2119343,48.9217651
1759864271257800700,147.76580078125,6.537449836730957,0.16860398650169373,0.7243888974189758,3.1429998874664307,1.2206037044525146,52.261131286621094,75.19999694824219,2.2119644,48.9217776
1759864272221659600,148.72965966796875,6.908421039581299,0.1458120346069336,0.7291375994682312,3.2290000915527344,1.2527079582214355,50.180667877197266,75.19999694824219,2.2119784,48.9217854
1759864274121490000,150.62948999023436,6.365494728088379,0.2055165022611618,0.7448045611381531,3.374000072479248,1.256146788597107,52.08050537109375,75.19999694824219,2.2120104,48.9218022
1759864275242376200,151.75037622070312,6.401714324951172,0.16581851243972778,0.749977707862854,3.4230000972747803,1.2103476524353027,52.116355895996094,75.19999694824219,2.212026,48.9218114
1759864276282069200,152.7900693359375,5.914152145385742,0.15644578635692596,0.7054682374000549,3.369999885559082,1.2224469184875488,50.47294235229492,75.19999694824219,2.2120409,48.9218186
1759864277283175400,153.79117553710938,6.202735900878906,0.15782952308654785,0.709962785243988,3.2960000038146973,1.2100430727005005,50.93645477294922,75.19999694824219,2.2120556,48.9218247
1759864278257967600,154.7659675292969,6.1707763671875,0.210701122879982,0.7204524278640747,3.2339999675750732,1.180832862854004,52.516422271728516,75.19999694824219,2.2120716,48.9218313
1759864279217852700,155.72585278320312,4.081111907958984,0.16090930998325348,0.7184880971908569,3.1700000762939453,1.1765574216842651,54.914302825927734,75.19999694824219,2.2120873,48.9218374
1759864280297721600,156.8057216796875,6.486703395843506,0.17843219637870789,0.7253761291503906,3.1510000228881836,1.1401009559631348,53.74203872680664,75.19999694824219,2.2121036,48.9218443
1759864282224456200,158.7324562988281,6.186129570007324,0.15940700471401215,0.7326329350471497,3.1710000038146973,1.1216685771942139,53.085750579833984,75.19999694824219,2.2121284,48.9218528
1759864283302045200,159.8100451660156,6.161935329437256,0.19747093319892883,0.741874635219574,3.2049999237060547,1.0946605205535889,54.40592575073242,75.19999694824219,2.2121412,48.9218587
1759864284257251800,160.765251953125,4.02934455871582,0.1529393494129181,0.6907286047935486,3.2269999980926514,1.108232021331787,53.94074249267578,75.19999694824219,2.2121549,48.921865
1759864286227856100,162.73585620117188,4.135685443878174,0.14842036366462708,0.7034374475479126,3.25600004196167,1.1889575719833374,54.93574142456055,75.19999694824219,2.2121713,48.9218718
1759864288257782300,164.7657822265625,4.1680498123168945,0.17226840555667877,0.7159530520439148,3.3369998931884766,1.1908129453659058,52.15282440185547,75.19999694824219,2.2121917,48.9218809
1759864289217673700,165.725673828125,4.202408313751221,0.14563721418380737,0.7220020890235901,3.3389999866485596,1.2051820755004883,52.9989128112793,75.19999694824219,2.2122006,48.9218854
1759864291266953200,167.774953125,5.77876615524292,0.1548924446105957,0.7283097505569458,3.2980000972747803,1.1995075941085815,55.14988708496094,75.19999694824219,2.2122241,48.9218973
1759864292281207800,168.78920776367187,5.981449127197266,0.16736161708831787,0.6699728965759277,3.2009999752044678,1.175101399421692,53.559173583984375,75.19999694824219,2.2122392,48.921905
1759864293238187000,169.74618701171875,6.059991359710693,0.1672668606042862,0.682041347026825,3.119999885559082,1.1535385847091675,52.55575942993164,75.19999694824219,2.2122507,48.9219115
1759864294298127400,170.80612744140626,6.079047679901123,0.21065601706504822,0.6884759664535522,3.059999942779541,1.1476553678512573,52.26521301269531,75.19999694824219,2.2122631,48.9219188
1759864296278823700,172.78682373046874,5.960596561431885,0.16113995015621185,0.7017000317573547,3.0160000324249268,1.1190972328186035,50.76637649536133,75.19999694824219,2.2122911,48.9219331
1759864298301267000,174.80926684570312,6.123332977294922,0.19918528199195862,0.714543342590332,3.131999969482422,1.0785553455352783,52.68505859375,75.19999694824219,2.2123156,48.9219459
1759864299277285000,175.78528515625,4.192519664764404,0.1759594827890396,0.6789478659629822,3.2149999141693115,1.0415866374969482,53.195091247558594,75.19999694824219,2.2123264,48.9219516
1759864301225877000,177.733876953125,6.422773361206055,0.1844959259033203,0.691881000995636,3.3570001125335693,0.9057735204696655,53.835487365722656,75.19999694824219,2.2123364,48.9219565
1759864303236816000,179.74481591796874,6.401486396789551,0.20557288825511932,0.7106617093086243,3.444000005722046,0.9366307854652405,52.10373306274414,75.19999694824219,2.2123435,48.9219622
1759864305206658600,181.71465844726563,6.103789806365967,0.24785788357257843,0.717357873916626,3.4549999237060547,1.3340033292770386,57.784080505371094,75.19999694824219,2.212365,48.9219755
1759864306261529900,182.76952978515624,6.195272445678711,0.2810705602169037,0.7243073582649231,3.4200000762939453,1.5894345045089722,56.119937896728516,75.19999694824219,2.2123861,48.9219861
1759864307232665900,183.74066577148437,5.684048175811768,0.17430739104747772,0.6714909672737122,3.3310000896453857,1.8573675155639648,56.464786529541016,75.19999694824219,2.2124081,48.9219982
1759864309238910500,185.74691040039062,6.1398234367370605,0.19190703332424164,0.6812325119972229,3.196000099182129,1.8114204406738281,54.898529052734375,75.19999694824219,2.2124517,48.922021
1759864310224050000,186.7320498046875,6.2313761711120605,0.18692748248577118,0.6887516379356384,3.13100004196167,1.698957920074463,54.44021987915039,75.19999694824219,2.2124674,48.9220304
1759864312235744000,188.74374389648438,4.263500213623047,0.21291868388652802,0.7025390267372131,3.11899995803833,1.391010046005249,47.39268112182617,75.19999694824219,2.2124936,48.9220474
1759864313295854300,189.8038542480469,6.1863226890563965,0.1851493865251541,0.7090638279914856,3.1519999504089355,1.2717061042785645,52.54718017578125,75.19999694824219,2.2125062,48.9220543
1759864315222879700,191.73087963867187,6.152426719665527,0.1701383739709854,0.7157682180404663,3.243000030517578,1.1744195222854614,56.869178771972656,75.19999694824219,2.2125303,48.9220638
1759864316302249000,192.8102490234375,6.304829120635986,0.22487838566303253,0.7287695407867432,3.3570001125335693,1.1946662664413452,54.65894317626953,75.19999694824219,2.2125426,48.9220694
1759864317302349000,193.81034912109374,4.173949718475342,0.18353544175624847,0.7321034669876099,3.4489998817443848,1.190537691116333,54.58062744140625,75.19999694824219,2.212555,48.9220752
1759864318346584800,194.85458471679686,4.2273640632629395,0.17399510741233826,0.7418582439422607,3.5380001068115234,1.202360987663269,56.71794509887695,75.19999694824219,2.2125685,48.922081
1759864319423458800,195.93145874023438,3.788564443588257,0.15134531259536743,0.7483618855476379,3.503000020980835,1.2286477088928223,53.375221252441406,75.19999694824219,2.2125725,48.9220852
1759864320463042300,196.97104223632812,3.8367512226104736,0.16739580035209656,0.6630148887634277,3.368000030517578,1.2580349445343018,52.148780822753906,76,2.2125876,48.9220912
1759864321503778800,198.01177880859376,3.9331932067871094,0.2161836177110672,0.6694707870483398,3.25600004196167,1.2591800689697266,53.42707061767578,76,2.2126039,48.9220974
1759864322543571000,199.05157104492187,5.765493869781494,0.2171526700258255,0.6758866310119629,3.138000011444092,1.2604918479919434,56.43909454345703,76,2.2126196,48.9221029
1759864323568365000,200.07636499023437,5.797236442565918,0.20656666159629822,0.6823420524597168,3.055999994277954,1.263727068901062,55.82013702392578,76,2.2126357,48.9221084
1759864324644479200,201.1524792480469,4.047245025634766,0.20167285203933716,0.6887071132659912,3.0239999294281006,1.2650021314620972,54.14932632446289,76,2.2126508,48.9221145
1759864325664950500,202.17295043945313,4.064428329467773,0.19169896841049194,0.6952016949653625,3.0380001068115234,1.270033597946167,55.432273864746094,76,2.2126635,48.9221202
1759864327750866400,204.25886645507813,5.8603715896606445,0.212301567196846,0.7081317901611328,3.0510001182556152,1.2975046634674072,52.70018768310547,76,2.2126914,48.9221331
1759864328765131800,205.2731318359375,3.9110827445983887,0.1583106517791748,0.6565516591072083,3.0490000247955322,1.2796542644500732,52.946529388427734,74.9000015258789,2.2127048,48.9221385
1759864329864534500,206.3725344238281,4.089532375335693,0.19628706574440002,0.6608224511146545,3.0409998893737793,1.2650057077407837,55.95406723022461,74.9000015258789,2.2127199,48.9221447
1759864330984615700,207.49261572265624,4.065719127655029,0.1884588748216629,0.6678598523139954,3.0439999103546143,1.2520537376403809,55.937381744384766,74.9000015258789,2.2127368,48.9221521
1759864332022945800,208.53094580078124,4.010506629943848,0.20267809927463531,0.6745617389678955,3.072000026702881,1.2341339588165283,53.49054718017578,74.9000015258789,2.2127521,48.9221599
1759864334103452400,210.61145239257812,5.95074987411499,0.23369142413139343,0.6878091096878052,3.121999979019165,1.2552329301834106,52.54440689086914,74.9000015258789,2.2127849,48.9221776
1759864335165221000,211.67322119140624,6.226776123046875,0.2239142507314682,0.6944201588630676,3.1600000858306885,1.234483242034912,52.34321212768555,74.9000015258789,2.2128029,48.9221869
1759864337145332700,213.65333276367187,5.804401397705078,0.21557390689849854,0.6498966813087463,3.128999948501587,1.2389874458312988,51.673614501953125,76,2.2128324,48.9222011
1759864338203404000,214.71140405273437,6.042390823364258,0.17814254760742188,0.6566223502159119,3.1110000610351562,1.21782386302948,50.12273025512695,76,2.2128495,48.9222109
1759864339282922800,215.7909228515625,5.9548726081848145,0.162433460354805,0.6632688641548157,3.0980000495910645,1.2309921979904175,49.54528045654297,76,2.2128674,48.9222198
1759864341303836000,217.8118359375,6.1932830810546875,0.20195287466049194,0.6797102689743042,3.13700008392334,1.226812481880188,47.26921844482422,76,2.2129015,48.9222362
1759864342322302500,218.83030249023437,4.125223636627197,0.16342031955718994,0.6894220113754272,3.177999973297119,1.207448959350586,48.772010803222656,76,2.2129174,48.922244
1759864344218685700,220.72668579101563,5.968745231628418,0.16934585571289062,0.6405390501022339,3.2170000076293945,1.1816715002059937,50.65961837768555,76,2.2129445,48.9222529
1759864345298556400,221.80655639648438,4.253030776977539,0.20966492593288422,0.6470000743865967,3.2070000171661377,1.2147760391235352,49.19855880737305,76,2.2129572,48.9222608
1759864347162877700,223.67087768554688,5.859509468078613,0.2443588376045227,0.6534184217453003,3.188999891281128,1.2205426692962646,51.717838287353516,76,2.2129798,48.9222746
1759864348224576300,224.732576171875,5.8943681716918945,0.2267855554819107,0.6598219871520996,3.2190001010894775,1.260205626487732,50.309425354003906,76,2.2129952,48.922283
1759864349283067100,225.79106713867188,6.155091762542725,0.2638409435749054,0.6662647724151611,3.309000015258789,1.291087031364441,54.79380798339844,76,2.213013,48.9222915
1759864351258345500,227.76634545898438,5.913917541503906,0.24050191044807434,0.6322042942047119,3.3989999294281006,1.289249300956726,46.78175735473633,76,2.2130412,48.9223057
1759864353258604800,229.76660473632813,6.735799312591553,0.21886670589447021,0.6449926495552063,3.4070000648498535,0.9951388239860535,47.759422302246094,76,2.2130507,48.9223135
1759864355303172000,231.81117211914062,5.817615032196045,0.18079036474227905,0.6540271043777466,3.318000078201294,1.1052286624908447,56.45851135253906,76,2.2130637,48.9223208
1759864357324015000,233.83201513671875,6.206479549407959,0.21101395785808563,0.6669490933418274,3.372999906539917,1.2782560586929321,54.68111801147461,76,2.2130926,48.922335
1759864359262592500,235.77059252929686,5.867973327636719,0.16244377195835114,0.6650934815406799,3.4609999656677246,1.3325541019439697,57.099159240722656,76.4000015258789,2.2131263,48.9223523
1759864361204119600,237.71211962890624,3.8539366722106934,0.1602824181318283,0.666708767414093,3.5799999237060547,1.3435262441635132,52.673095703125,76.4000015258789,2.2131603,48.9223707
1759864362213467600,238.7214675292969,5.872716426849365,0.1600133329629898,0.6801089644432068,3.571000099182129,1.3324483633041382,50.32624053955078,76.4000015258789,2.2131742,48.9223796
1759864364231958800,240.73995874023439,4.243589401245117,0.14211542904376984,0.6938781142234802,3.553999900817871,1.2983956336975098,54.271461486816406,76.4000015258789,2.2132046,48.9223937
