time,seconds_elapsed,z,y,x
1759864390514919200,267.02291918945315,-35.279998779296875,2.6399998664855957,-19.920000076293945
1759864390524918500,267.03291845703126,-34.619998931884766,2.5199999809265137,-19.68000030517578
1759864390534918100,267.04291821289064,-34.380001068115234,2.5199999809265137,-19.85999870300293
1759864390544917800,267.05291772460936,-34.619998931884766,3,-19.739999771118164
1759864390554917000,267.06291723632813,-34.91999816894531,3.299999952316284,-19.5
1759864390564916500,267.07291650390624,-35.279998779296875,3.8399999141693115,-19.559999465942383
1759864390574915300,267.08291528320314,-35.52000045776367,4.199999809265137,-19.68000030517578
1759864390584914200,267.0929140625,-35.34000015258789,4.079999923706055,-19.559999465942383
1759864390594912800,267.10291284179686,-35.279998779296875,4.380000114440918,-19.19999885559082
1759864390604912400,267.11291235351564,-35.15999984741211,4.199999809265137,-19.920000076293945
1759864390614911700,267.12291186523436,-35.279998779296875,4.199999809265137,-19.619998931884766
1759864390624910600,267.13291064453125,-35.279998779296875,4.679999828338623,-19.619998931884766
1759864390634909200,267.1429091796875,-35.39999771118164,4.319999694824219,-19.85999870300293
1759864390644908000,267.1529079589844,-35.39999771118164,4.259999752044678,-19.5
1759864390654907000,267.1629069824219,-35.57999801635742,4.079999923706055,-19.619998931884766
1759864390664905500,267.1729055175781,-36.05999755859375,3.7200000286102295,-19.31999969482422
1759864390674904300,267.182904296875,-35.70000076293945,3.7799999713897705,-19.260000228881836
1759864390684903000,267.1929028320312,-35.52000045776367,3.7200000286102295,-19.260000228881836
1759864390694901800,267.2029018554687,-35.34000015258789,3.9599997997283936,-19.739999771118164
1759864390704900400,267.212900390625,-35.040000915527344,4.199999809265137,-20.100000381469727
1759864390714899200,267.2228991699219,-35.15999984741211,4.259999752044678,-19.85999870300293
1759864390724897800,267.23289770507813,-35.39999771118164,4.319999694824219,-19.739999771118164
1759864390734896600,267.24289672851563,-35.099998474121094,4.679999828338623,-19.260000228881836
1759864390744895200,267.25289526367186,-35.040000915527344,4.380000114440918,-19.31999969482422
1759864390754894000,267.26289404296875,-35.15999984741211,4.559999942779541,-19.139999389648438
1759864390764892700,267.272892578125,-35.099998474121094,4.619999885559082,-19.260000228881836
1759864390774891500,267.2828916015625,-35.279998779296875,4.139999866485596,-19.439998626708984
1759864390784890400,267.2928903808594,-35.21999740600586,4.5,-19.439998626708984
1759864390794889000,267.3028889160156,-34.86000061035156,4.199999809265137,-19.799999237060547
1759864390804887800,267.3128876953125,-34.97999954223633,4.380000114440918,-19.920000076293945
1759864390814886400,267.3228864746094,-34.73999786376953,4.259999752044678,-19.979999542236328
1759864390824885200,267.3328852539062,-34.619998931884766,3.7799999713897705,-19.31999969482422
1759864390834884000,267.3428840332031,-34.55999755859375,3.5999999046325684,-19.3799991607666
1759864390844882700,267.35288256835935,-34.619998931884766,3.4800000190734863,-18.959999084472656
1759864390854881500,267.36288159179685,-34.73999786376953,3.6599998474121094,-18.899999618530273
1759864390864880400,267.37288037109374,-34.79999923706055,3.7200000286102295,-19.439998626708984
1759864390874879000,267.38287890625,-34.5,4.079999923706055,-18.899999618530273
1759864390884877800,267.3928779296875,-34.20000076293945,3.6599998474121094,-18.53999900817871
1759864390894876700,267.40287670898437,-34.20000076293945,3.299999952316284,-18.239999771118164
1759864390904875300,267.41287524414065,-34.07999801635742,2.93999981880188,-18.239999771118164
1759864390914874000,267.4228740234375,-34.31999969482422,2.3399999141693115,-18.65999984741211
1759864390924872700,267.4328728027344,-34.31999969482422,2.2799999713897705,-19.079999923706055
1759864390934871600,267.4428715820313,-34.02000045776367,1.9799998998641968,-19.020000457763672
1759864390944870400,267.4528703613281,-34.2599983215332,2.3399999141693115,-18.719999313354492
1759864390954869000,267.4628688964844,-34.5,2.759999990463257,-18.65999984741211
1759864390964867800,267.4728679199219,-34.5,2.5799999237060547,-18.600000381469727
1759864390974866700,267.48286669921873,-34.91999816894531,2.879999876022339,-18.719999313354492
1759864390984865500,267.4928654785156,-34.73999786376953,2.5799999237060547,-18.719999313354492
1759864390994864000,267.50286401367185,-34.86000061035156,2.3999998569488525,-18.600000381469727
1759864391004863200,267.51286328125,-34.73999786376953,2.700000047683716,-18.479999542236328
1759864391014862000,267.52286206054686,-34.73999786376953,3.119999885559082,-18.35999870300293
1759864391024861000,267.53286083984375,-34.97999954223633,3.359999895095825,-17.8799991607666
1759864391034859800,267.54285986328125,-35.040000915527344,3.5399999618530273,-17.760000228881836
1759864391044858600,267.55285864257814,-35.040000915527344,3.8399999141693115,-17.520000457763672
1759864391054857500,267.562857421875,-35.15999984741211,3.7799999713897705,-17.579999923706055
1759864391064856300,267.5728562011719,-34.79999923706055,3.7200000286102295,-18.35999870300293
1759864391074855200,267.5828552246094,-34.31999969482422,4.199999809265137,-18.53999900817871
1759864391084854000,267.59285400390627,-34.68000030517578,4.440000057220459,-19.079999923706055
1759864391094852900,267.6028527832031,-34.13999938964844,4.559999942779541,-19.139999389648438
1759864391104851700,267.6128518066406,-34.380001068115234,5.099999904632568,-18.719999313354492
1759864391114850600,267.6228505859375,-34.380001068115234,5.099999904632568,-18.84000015258789
1759864391124849700,267.632849609375,-34.380001068115234,4.799999713897705,-18.479999542236328
1759864391134848500,267.6428486328125,-34.31999969482422,5.099999904632568,-18.420000076293945
1759864391144847400,267.6528474121094,-34.439998626708984,4.559999942779541,-18.35999870300293
1759864391154846200,267.66284619140623,-34.439998626708984,4.679999828338623,-17.940000534057617
1759864391164845000,267.6728449707031,-34.2599983215332,4.739999771118164,-18.299999237060547
1759864391174844000,267.6828439941406,-34.619998931884766,4.5,-18.059999465942383
1759864391184842800,267.6928427734375,-34.55999755859375,5.339999675750732,-18.059999465942383
1759864391194840800,267.7028408203125,-34.91999816894531,5.400000095367432,-18.53999900817871
1759864391204839000,267.7128388671875,-34.619998931884766,6.119999885559082,-18.53999900817871
1759864391214837500,267.72283740234377,-34.31999969482422,6.359999656677246,-18.899999618530273
1759864391224835600,267.7328356933594,-34.02000045776367,5.759999752044678,-19.19999885559082
1759864391234833700,267.7428337402344,-33.89999771118164,5.819999694824219,-19.260000228881836
1759864391244831700,267.75283178710936,-34.02000045776367,5.639999866485596,-18.899999618530273
1759864391254830600,267.76283056640625,-33.84000015258789,5.759999752044678,-19.020000457763672
