time,seconds_elapsed,pressure,relativeAltitude
1759864122693833500,-0.79816650390625,1019.885009765625,0.2536582946777344
1759864122794724600,-0.697275390625,1019.910400390625,0.042278289794921875
1759864122895371500,-0.59662841796875,1019.911865234375,0.026424407958984375
1759864122996140500,-0.495859375,1019.89404296875,0.17967605590820312
1759864123096787700,-0.39521240234375,1019.917236328125,-0.0158538818359375
1759864123197465000,-0.294534912109375,1019.885498046875,0.24837493896484375
1759864123298203600,-0.19379638671875,1019.862548828125,0.4386177062988281
1759864123399003100,-0.092996826171875,1019.87646484375,0.322357177734375
1759864123499833300,0.007833251953125,1019.841552734375,0.613006591796875
1759864125123447300,1.631447265625,1019.8515625,0
1759864125223502600,1.731502685546875,1019.82177734375,0.24837493896484375
1759864125324271900,1.83227197265625,1019.849853515625,0.0158538818359375
1759864125424910300,1.932910400390625,1019.8369140625,0.12154769897460938
1759864125525618200,2.0336181640625,1019.841064453125,0.08455276489257812
1759864125626418000,2.13441796875,1019.855712890625,-0.031703948974609375
1759864125727156500,2.235156494140625,1019.84619140625,0.042278289794921875
1759864125827864300,2.3358642578125,1019.839599609375,0.10040664672851562
1759864125928664000,2.4366640625,1019.824951171875,0.221954345703125
1759864126029463600,2.537463623046875,1019.836669921875,0.12154769897460938
1759864126130202000,2.6382021484375,1019.865966796875,-0.12154388427734375
1759864126230910000,2.738909912109375,1019.82470703125,0.221954345703125
1759864126331526400,2.8395263671875,1019.832763671875,0.15325546264648438
1759864126432234500,2.940234375,1019.834228515625,0.1426849365234375
1759864126532911900,3.040911865234375,1019.8310546875,0.16910552978515625
1759864126633650400,3.141650390625,1019.833740234375,0.14796829223632812
1759864126734450200,3.2424501953125,1019.843994140625,0.06341552734375
1759864126835280100,3.343280029296875,1019.819580078125,0.26422882080078125
1759864126936079600,3.44407958984375,1019.83935546875,0.10040664672851562
1759864127036818200,3.544818115234375,1019.84375,0.06341552734375
1759864127137526300,3.6455263671875,1019.82275390625,0.23780441284179688
1759864127238264800,3.746264892578125,1019.83349609375,0.14796829223632812
1759864127339033900,3.847033935546875,1019.84814453125,0.026424407958984375
1759864127439833300,3.947833251953125,1019.850341796875,0.010570526123046875
1759864127540663600,4.04866357421875,1019.861328125,-0.07926559448242188
1759864127641432600,4.1494326171875,1019.843017578125,0.06869888305664062
1759864127742262500,4.250262451171875,1019.839599609375,0.10040664672851562
1759864127843001000,4.3510009765625,1019.835205078125,0.13740158081054688
1759864127943831300,4.451831298828125,1019.827880859375,0.19552993774414062
1759864128044569600,4.552569580078125,1019.859619140625,-0.06869888305664062
1759864128145369300,4.653369384765625,1019.878662109375,-0.22195053100585938
1759864128246229800,4.754229736328125,1019.844970703125,0.05284881591796875
1759864128346998800,4.854998779296875,1019.849365234375,0.0158538818359375
1759864128447676400,4.955676513671875,1019.86962890625,-0.1479644775390625
1759864128548476000,5.056475830078125,1019.821044921875,0.2536582946777344
1759864128649214500,5.15721435546875,1019.85888671875,-0.05812835693359375
1759864128750044700,5.258044677734375,1019.83251953125,0.158538818359375
1759864128850905000,5.358905029296875,1019.85986328125,-0.06869888305664062
1759864128951674000,5.459674072265625,1019.8427734375,0.07398605346679688
1759864129052382200,5.56038232421875,1019.83203125,0.16382217407226562
1759864129153090300,5.66109033203125,1019.873291015625,-0.1796722412109375
1759864129253798100,5.761798095703125,1019.85693359375,-0.04227447509765625
1759864129354475800,5.862475830078125,1019.861328125,-0.07926559448242188
1759864129455214300,5.96321435546875,1019.863037109375,-0.09511947631835938
1759864129555922200,6.063922119140625,1019.847412109375,0.03699493408203125
1759864129656752400,6.16475244140625,1019.869873046875,-0.15325164794921875
1759864129757582300,6.265582275390625,1019.81982421875,0.26422882080078125
1759864129858382000,6.366382080078125,1019.883544921875,-0.2642250061035156
1759864129959212000,6.4672119140625,1019.828857421875,0.19024658203125
1759864130059981000,6.56798095703125,1019.80126953125,0.41748046875
1759864130160780500,6.668780517578125,1019.838623046875,0.10569381713867188
1759864130261610800,6.76961083984375,1019.85009765625,0.010570526123046875
1759864130362471400,6.870471435546875,1019.87060546875,-0.15853500366210938
1759864130463271000,6.97127099609375,1019.84619140625,0.042278289794921875
1759864130563979000,7.07197900390625,1019.8095703125,0.3487815856933594
1759864130664686800,7.172686767578125,1019.843017578125,0.06869888305664062
1759864130765395000,7.27339501953125,1019.850341796875,0.010570526123046875
1759864130866194400,7.3741943359375,1019.848876953125,0.02114105224609375
1759864130966963500,7.47496337890625,1019.8525390625,-0.01056671142578125
1759864131067571500,7.575571533203125,1019.846923828125,0.03699493408203125
1759864131168218400,7.67621826171875,1019.81494140625,0.3012199401855469
1759864131268987600,7.776987548828125,1019.86083984375,-0.07926559448242188
1759864131369695500,7.877695556640625,1019.857666015625,-0.052845001220703125
1759864131470464500,7.978464599609375,1019.83349609375,0.14796829223632812
1759864131571081000,8.0790810546875,1019.830078125,0.17967605590820312
1759864131671880700,8.179880615234374,1019.820556640625,0.2589454650878906
1759864131772558000,8.28055810546875,1019.828369140625,0.19024658203125
1759864131873266200,8.38126611328125,1019.83984375,0.095123291015625
1759864131974126600,8.482126708984374,1019.837646484375,0.11626052856445312
1759864132074895600,8.5828955078125,1019.837890625,0.1109771728515625
1759864132175573200,8.6835732421875,1019.847412109375,0.03699493408203125
1759864132276342300,8.78434228515625,1019.831787109375,0.16382217407226562
1759864132377050400,8.88505029296875,1019.828125,0.19552993774414062
1759864132477819400,8.9858193359375,1019.85693359375,-0.04227447509765625
1759864132578558000,9.086557861328124,1019.83740234375,0.11626052856445312
1759864132679265800,9.187265869140624,1019.8173828125,0.2853660583496094
1759864132780126500,9.28812646484375,1019.834228515625,0.1426849365234375
1759864132880773400,9.3887734375,1019.830322265625,0.1743927001953125
1759864132981572900,9.48957275390625,1019.8505859375,0.00528717041015625
1759864133082372600,9.59037255859375,1019.8583984375,-0.05812835693359375
1759864133183111200,9.691111083984374,1019.809814453125,0.34349822998046875
1759864133283910700,9.79191064453125,1019.82958984375,0.17967605590820312
1759864133384771300,9.892771240234374,1019.838623046875,0.10569381713867188
1759864133485631700,9.9936318359375,1019.84326171875,0.06869888305664062
1759864133586309400,10.094309326171874,1019.86279296875,-0.09511947631835938
1759864133686986800,10.19498681640625,1019.85400390625,-0.021137237548828125
1759864133787694800,10.29569482421875,1019.834716796875,0.13740158081054688
1759864133888250000,10.39625,1019.838134765625,0.1109771728515625
1759864133989019400,10.497019287109374,1019.855224609375,-0.031703948974609375
1759864134089757700,10.5977578125,1019.8662109375,-0.12154388427734375
1759864134190404900,10.69840478515625,1019.854248046875,-0.021137237548828125
1759864134291112700,10.79911279296875,1019.829345703125,0.18495941162109375
1759864134391851300,10.899851318359374,1019.8193359375,0.26422882080078125
1759864134492559400,11.000559326171874,1019.807861328125,0.35935211181640625
1759864134593298000,11.1012978515625,1019.8447265625,0.058132171630859375
1759864134694067000,11.20206689453125,1019.8369140625,0.12154769897460938
1759864134794836000,11.3028359375,1019.82861328125,0.19024658203125
1759864134895513300,11.403513427734374,1019.830322265625,0.1743927001953125
1759864134996313000,11.50431298828125,1019.837890625,0.1109771728515625
1759864135096960000,11.6049599609375,1019.84033203125,0.095123291015625
1759864135197729000,11.70572900390625,1019.865234375,-0.11097335815429688
1759864135298345500,11.806345458984374,1019.85009765625,0.010570526123046875
1759864135399145000,11.90714501953125,1019.841552734375,0.08455276489257812
1759864135499883500,12.007883544921874,1019.83349609375,0.14796829223632812
1759864135600622000,12.1086220703125,1019.8232421875,0.23252105712890625
1759864135701330200,12.209330078125,1019.825927734375,0.21138381958007812
1759864135802129700,12.310129638671874,1019.8427734375,0.07398605346679688
1759864135902898700,12.410898681640624,1019.83251953125,0.158538818359375
1759864136003637200,12.51163720703125,1019.865234375,-0.11097335815429688
1759864136104314600,12.612314697265624,1019.855224609375,-0.031703948974609375
1759864136204931000,12.71293115234375,1019.81103515625,0.3382110595703125
1759864136305669600,12.813669677734374,1019.850341796875,0.010570526123046875
1759864136406530300,12.9145302734375,1019.814208984375,0.3065071105957031
1759864136507360300,13.0153603515625,1019.8115234375,0.3329277038574219
1759864136608160000,13.116159912109374,1019.815673828125,0.29593658447265625
1759864136708867800,13.216867919921874,1019.836181640625,0.1268310546875
1759864136809576000,13.317575927734374,1019.838134765625,0.1109771728515625
1759864136910406000,13.418406005859374,1019.817626953125,0.28008270263671875
1759864137011236000,13.519236083984374,1019.835693359375,0.13211441040039062
1759864137112035600,13.62003564453125,1019.8310546875,0.16910552978515625
1759864137212674000,13.720674072265625,1019.8173828125,0.2853660583496094
1759864137313443000,13.821443115234375,1019.836181640625,0.1268310546875
1759864137414120700,13.92212060546875,1019.83056640625,0.1743927001953125
1759864137514828800,14.022828857421874,1019.827880859375,0.19552993774414062
1759864137615536600,14.12353662109375,1019.843017578125,0.06869888305664062
1759864137716336400,14.22433642578125,1019.830078125,0.17967605590820312
1759864137817044200,14.325044189453125,1019.84130859375,0.08455276489257812
1759864137917843700,14.42584375,1019.827880859375,0.19552993774414062
1759864138018674000,14.526673828125,1019.831787109375,0.16382217407226562
1759864138119382000,14.627382080078124,1019.8232421875,0.23252105712890625
1759864138220059400,14.728059326171875,1019.795166015625,0.4650421142578125
1759864138320706300,14.828706298828125,1019.82421875,0.22723770141601562
1759864138421444900,14.92944482421875,1019.863037109375,-0.09511947631835938
1759864138522275000,15.030275146484374,1019.8076171875,0.3646354675292969
1759864138623105000,15.13110498046875,1019.834228515625,0.1426849365234375
1759864138723874000,15.2318740234375,1019.809326171875,0.3487815856933594
1759864138824643000,15.33264306640625,1019.818359375,0.2747993469238281
1759864138925259500,15.433259521484375,1019.854736328125,-0.02642059326171875
1759864139025998000,15.533998046875,1019.84033203125,0.095123291015625
1759864139126645000,15.63464501953125,1019.856201171875,-0.036991119384765625
1759864139227444700,15.73544482421875,1019.745361328125,0.8772354125976562
1759864139328213800,15.8362138671875,1019.856201171875,-0.036991119384765625
1759864139428921600,15.936921630859375,1019.852783203125,-0.01056671142578125
