time,seconds_elapsed,z,y,x
1759864123823552500,0.331552490234375,-158.94000244140625,76.37999725341797,22.260000228881836
1759864123855552500,0.363552490234375,-159.47999572753906,75.95999908447266,22.85999870300293
1759864123865557200,0.37355712890625,-160.01998901367188,76.08000183105469,22.85999870300293
1759864123875556400,0.383556396484375,-159.47999572753906,76.08000183105469,23.279998779296875
1759864123885556200,0.39355615234375,-159.77999877929688,75.9000015258789,23.81999969482422
1759864123895556400,0.403556396484375,-159.5399932861328,75.23999786376953,24.059999465942383
1759864123905556200,0.41355615234375,-159.4199981689453,74.81999969482422,24.84000015258789
1759864123915556400,0.423556396484375,-159.4199981689453,74.4000015258789,25.3799991607666
1759864123925556200,0.43355615234375,-158.94000244140625,74.15999603271484,25.68000030517578
1759864123935556400,0.443556396484375,-158.94000244140625,74.04000091552734,26.15999984741211
1759864123945556200,0.45355615234375,-158.75999450683594,73.31999969482422,26.399999618530273
1759864123955556400,0.463556396484375,-158.75999450683594,72.41999816894531,26.69999885559082
1759864123965556200,0.47355615234375,-158.63999938964844,71.93999481201172,26.760000228881836
1759864123975556400,0.483556396484375,-158.51998901367188,71.22000122070312,27.119998931884766
1759864123985556200,0.49355615234375,-158.6999969482422,71.27999877929688,27.119998931884766
1759864123995556400,0.503556396484375,-158.45999145507812,71.76000213623047,27.239999771118164
1759864124005557000,0.513556884765625,-158.22000122070312,71.58000183105469,27.53999900817871
1759864124015557000,0.52355712890625,-158.33999633789062,71.63999938964844,27.719999313354492
1759864124025557000,0.533556884765625,-158.0399932861328,71.58000183105469,27.779998779296875
1759864124035557000,0.54355712890625,-158.0399932861328,71.33999633789062,27.299999237060547
1759864124045557000,0.553556884765625,-158.33999633789062,71.27999877929688,27.53999900817871
1759864124055557000,0.56355712890625,-158.39999389648438,71.22000122070312,27.65999984741211
1759864124065557000,0.573556884765625,-158.39999389648438,71.27999877929688,27.899999618530273
1759864124075557000,0.58355712890625,-158.6999969482422,71.4000015258789,28.799999237060547
1759864124085557000,0.593556884765625,-158.6999969482422,71.81999969482422,28.799999237060547
1759864124095557000,0.60355712890625,-158.63999938964844,72.05999755859375,28.85999870300293
1759864124105557000,0.613556884765625,-159.1199951171875,72.1199951171875,28.85999870300293
1759864124115557600,0.6235576171875,-159,72.05999755859375,28.3799991607666
1759864124125557500,0.6335576171875,-159.36000061035156,72.29999542236328,28.3799991607666
1759864124135557600,0.6435576171875,-159.66000366210938,72.9000015258789,28.31999969482422
1759864124145557500,0.6535576171875,-159.89999389648438,73.26000213623047,28.01999855041504
1759864124155557600,0.6635576171875,-160.739990234375,73.5,28.260000228881836
1759864124165557000,0.673556884765625,-161.09999084472656,73.86000061035156,28.559999465942383
1759864124175557000,0.68355712890625,-161.09999084472656,74.27999877929688,28.5
1759864124185557200,0.69355712890625,-161.27999877929688,74.87999725341797,28.739999771118164
1759864124195557000,0.70355712890625,-161.16000366210938,75.18000030517578,28.739999771118164
1759864124205557200,0.71355712890625,-160.97999572753906,75.36000061035156,28.3799991607666
1759864124215557000,0.72355712890625,-161.27999877929688,75.65999603271484,27.84000015258789
1759864124225557200,0.73355712890625,-161.0399932861328,75.72000122070312,27.899999618530273
1759864124235557000,0.74355712890625,-160.97999572753906,76.5,27.719999313354492
1759864124245557200,0.75355712890625,-161.27999877929688,77.33999633789062,27.65999984741211
1759864124255557600,0.7635576171875,-162,77.93999481201172,27.959999084472656
1759864124265557800,0.773557861328125,-162.36000061035156,78.47999572753906,28.01999855041504
1759864124275557600,0.7835576171875,-162.47999572753906,78.83999633789062,28.01999855041504
1759864124285557000,0.793556884765625,-162.83999633789062,78.95999908447266,28.260000228881836
1759864124295556000,0.80355615234375,-163.13999938964844,79.43999481201172,28.260000228881836
1759864124305555200,0.81355517578125,-163.739990234375,80.33999633789062,27.779998779296875
1759864124315554800,0.823554931640625,-164.45999145507812,81.36000061035156,28.01999855041504
1759864124325554400,0.833554443359375,-164.75999450683594,82.19999694824219,27.420000076293945
1759864124335553800,0.8435537109375,-164.6999969482422,83.4000015258789,26.8799991607666
1759864124345553400,0.853553466796875,-164.8199920654297,84.41999816894531,27
1759864124355553300,0.86355322265625,-165.239990234375,85.6199951171875,26.219999313354492
1759864124365553400,0.873553466796875,-165.36000061035156,86.75999450683594,25.920000076293945
1759864124375553300,0.88355322265625,-165.59999084472656,87.65999603271484,25.979999542236328
1759864124385553200,0.89355322265625,-166.25999450683594,87.95999908447266,25.3799991607666
1759864124395552500,0.903552490234375,-166.13999938964844,89.0999984741211,24.899999618530273
1759864124405552400,0.913552490234375,-166.6199951171875,90.36000061035156,24.119998931884766
1759864124415551700,0.9235517578125,-166.86000061035156,90.5999984741211,23.579999923706055
1759864124425551600,0.933551513671875,-166.3199920654297,91.43999481201172,22.799999237060547
1759864124435551500,0.943551513671875,-166.1999969482422,91.43999481201172,22.079999923706055
1759864124445551000,0.953551025390625,-166.13999938964844,91.13999938964844,21.600000381469727
1759864124455551000,0.963551025390625,-165.77999877929688,91.37999725341797,21.479999542236328
1759864124465550600,0.973550537109375,-165.5399932861328,90.83999633789062,21.899999618530273
1759864124475550200,0.98355029296875,-165.239990234375,90.18000030517578,22.020000457763672
1759864124485549800,0.9935498046875,-164.39999389648438,89.75999450683594,22.19999885559082
1759864124495549400,1.003549560546875,-164.39999389648438,89.4000015258789,22.260000228881836
1759864124505548800,1.013548828125,-164.22000122070312,89.69999694824219,21.65999984741211
1759864124515548200,1.023548095703125,-164.0399932861328,89.75999450683594,21.18000030517578
1759864124525547800,1.0335478515625,-164.39999389648438,89.69999694824219,21.119998931884766
1759864124535547100,1.043547119140625,-164.16000366210938,89.33999633789062,20.15999984741211
1759864124545546500,1.05354638671875,-164.39999389648438,88.86000061035156,20.15999984741211
1759864124555545300,1.06354541015625,-164.51998901367188,88.6199951171875,20.34000015258789
1759864124565544400,1.07354443359375,-164.39999389648438,88.5,20.100000381469727
1759864124575543800,1.083543701171875,-163.97999572753906,88.37999725341797,19.979999542236328
1759864124585543400,1.09354345703125,-163.25999450683594,88.31999969482422,19.85999870300293
1759864124595543600,1.10354345703125,-162.95999145507812,87.77999877929688,19.85999870300293
1759864124605543000,1.11354296875,-162.66000366210938,87.29999542236328,19.85999870300293
1759864124615541800,1.123541748046875,-162.47999572753906,86.81999969482422,20.15999984741211
1759864124625540400,1.133540283203125,-162.4199981689453,86.81999969482422,20.219999313354492
1759864124635540000,1.1435400390625,-162.5399932861328,87,20.15999984741211
1759864124645538600,1.15353857421875,-162.47999572753906,86.87999725341797,20.34000015258789
1759864124655537200,1.163537109375,-162.5399932861328,87.1199951171875,20.219999313354492
1759864124665536000,1.173535888671875,-163.01998901367188,86.87999725341797,20.15999984741211
1759864124675534600,1.18353466796875,-162.83999633789062,87,19.979999542236328
1759864124685532700,1.19353271484375,-162.72000122070312,87.18000030517578,19.619998931884766
1759864124695531300,1.20353125,-162.83999633789062,87.1199951171875,19.739999771118164
1759864124705530000,1.213530029296875,-162.59999084472656,86.87999725341797,19.920000076293945
1759864124715528700,1.22352880859375,-162.77999877929688,86.58000183105469,20.15999984741211
1759864124725527600,1.233527587890625,-163.1999969482422,86.5199966430664,19.920000076293945
1759864124735526100,1.243526123046875,-162.89999389648438,86.58000183105469,19.739999771118164
1759864124745525000,1.25352490234375,-162.72000122070312,86.27999877929688,19.799999237060547
1759864124755523300,1.2635234375,-162.66000366210938,86.22000122070312,19.3799991607666
1759864124765522000,1.27352197265625,-162.36000061035156,86.04000091552734,19.619998931884766
1759864124775520800,1.283520751953125,-162.66000366210938,86.04000091552734,20.03999900817871
1759864124785519400,1.293519287109375,-162.59999084472656,86.22000122070312,19.5
1759864124795518200,1.303518310546875,-162.77999877929688,86.22000122070312,19.85999870300293
1759864124805517000,1.31351708984375,-162.83999633789062,86.04000091552734,19.68000030517578
1759864124815515600,1.323515625,-162.77999877929688,85.6199951171875,19.19999885559082
1759864124825514500,1.333514404296875,-162.83999633789062,85.31999969482422,19.3799991607666
1759864124835513000,1.34351318359375,-162.17999267578125,85.19999694824219,18.600000381469727
1759864124845512000,1.353511962890625,-161.75999450683594,85.19999694824219,18.65999984741211
1759864124855510800,1.3635107421875,-161.0399932861328,85.31999969482422,18.299999237060547
1759864124865509400,1.37350927734375,-160.97999572753906,85.6199951171875,18.059999465942383
1759864124875508200,1.38350830078125,-161.0399932861328,85.73999786376953,18.35999870300293
1759864124885506600,1.393506591796875,-160.97999572753906,85.91999816894531,18.059999465942383
1759864124895504400,1.40350439453125,-161.6999969482422,86.27999877929688,18.35999870300293
1759864124905503200,1.413503173828125,-161.45999145507812,86.58000183105469,18.479999542236328
1759864124915502600,1.423502685546875,-162.239990234375,87.05999755859375,18.53999900817871
1759864124925502000,1.433501953125,-162.4199981689453,87.05999755859375,18.53999900817871
1759864124935500500,1.44350048828125,-162.5399932861328,86.63999938964844,18.53999900817871
1759864124945499100,1.4534990234375,-162.83999633789062,86.33999633789062,18.779998779296875
1759864124965495600,1.47349560546875,-162.77999877929688,85.91999816894531,19.85999870300293
1759864125025488000,1.53348779296875,-163.9199981689453,87.41999816894531,20.520000457763672
1759864125035486700,1.54348681640625,-163.86000061035156,87.1199951171875,20.219999313354492
1759864125045485600,1.553485595703125,-163.67999267578125,87,20.219999313354492
1759864125055484700,1.563484619140625,-163.44000244140625,87.36000061035156,21
1759864125065483500,1.5734833984375,-163.86000061035156,87.9000015258789,21
1759864125075482000,1.583482177734375,-164.09999084472656,88.31999969482422,21.420000076293945
1759864125085481000,1.59348095703125,-164.16000366210938,88.6199951171875,21.84000015258789
1759864125095479600,1.6034794921875,-164.63999938964844,88.79999542236328,21.65999984741211
1759864125105478400,1.613478515625,-164.5800018310547,88.86000061035156,22.260000228881836
1759864125115477000,1.62347705078125,-165,88.97999572753906,22.559999465942383
1759864125125475800,1.633475830078125,-165.66000366210938,89.33999633789062,22.619998931884766
1759864125135474400,1.643474365234375,-165.59999084472656,89.81999969482422,22.619998931884766
1759864125145473300,1.653473388671875,-165.83999633789062,90.41999816894531,22.19999885559082
1759864125155472000,1.663471923828125,-165.59999084472656,91.37999725341797,22.139999389648438
1759864125165470700,1.673470703125,-165.3000030517578,91.79999542236328,22.020000457763672
1759864125175469600,1.683469482421875,-165.47999572753906,92.4000015258789,23.219999313354492
1759864125185468000,1.693468017578125,-165.66000366210938,92.5199966430664,24.059999465942383
1759864125195468000,1.703468017578125,-165.66000366210938,92.4000015258789,24.18000030517578
1759864125205467000,1.713466796875,-165.66000366210938,92.81999969482422,24.65999984741211
1759864125215465500,1.723465576171875,-165.5399932861328,92.81999969482422,23.8799991607666
1759864125225464300,1.73346435546875,-165.47999572753906,93.29999542236328,23.279998779296875
1759864125235463200,1.743463134765625,-165.66000366210938,94.07999420166016,23.459999084472656
1759864125245462800,1.753462890625,-165.95999145507812,94.19999694824219,23.279998779296875
1759864125255462700,1.763462646484375,-166.0800018310547,93.9000015258789,23.15999984741211
1759864125265461800,1.773461669921875,-165.72000122070312,93.54000091552734,23.34000015258789
1759864125275461000,1.783461181640625,-166.3199920654297,93.1199951171875,23.279998779296875
1759864125285460000,1.7934599609375,-166.37998962402344,92.27999877929688,23.34000015258789
1759864125295459300,1.803459228515625,-166.8000030517578,92.27999877929688,23.459999084472656
1759864125305458700,1.813458740234375,-166.9199981689453,91.86000061035156,23.219999313354492
1759864125315457300,1.823457275390625,-166.44000244140625,90.9000015258789,23.51999855041504
1759864125325456100,1.8334560546875,-166.0800018310547,90.47999572753906,23.760000228881836
1759864125335454700,1.843454833984375,-165.59999084472656,89.63999938964844,24
1759864125345453600,1.85345361328125,-165.5399932861328,89.4000015258789,24.119998931884766
1759864125355452400,1.863452392578125,-165.72000122070312,88.97999572753906,23.8799991607666
1759864125365451000,1.873450927734375,-165.47999572753906,88.97999572753906,23.639999389648438
1759864125375449900,1.883449951171875,-165.89999389648438,89.22000122070312,23.51999855041504
1759864125385448700,1.89344873046875,-165.72000122070312,89.04000091552734,23.15999984741211
1759864125395447300,1.903447265625,-165.4199981689453,89.15999603271484,22.799999237060547
1759864125405446100,1.913446044921875,-165.47999572753906,88.97999572753906,22.5
1759864125415445000,1.923445068359375,-164.94000244140625,88.97999572753906,22.19999885559082
1759864125425443800,1.93344384765625,-165.3000030517578,88.97999572753906,22.619998931884766
1759864125435442700,1.943442626953125,-165.17999267578125,88.97999572753906,22.920000076293945
1759864125445441500,1.953441650390625,-165.239990234375,89.0999984741211,22.68000030517578
1759864125455440400,1.9634404296875,-165.239990234375,88.55999755859375,22.739999771118164
1759864125465439500,1.973439453125,-165.3000030517578,88.31999969482422,22.260000228881836
1759864125475438300,1.983438232421875,-165.1199951171875,88.08000183105469,22.139999389648438
1759864125485438200,1.993438232421875,-165.05999755859375,87.77999877929688,22.619998931884766
1759864125495436800,2.003436767578125,-165.3000030517578,87.77999877929688,22.559999465942383
1759864125505436000,2.013435791015625,-165.05999755859375,87.47999572753906,22.920000076293945
1759864125515435000,2.02343505859375,-165.5399932861328,87.36000061035156,22.85999870300293
1759864125525434000,2.03343408203125,-165.36000061035156,87.05999755859375,22.619998931884766
1759864125535433200,2.04343310546875,-164.8199920654297,86.87999725341797,22.979999542236328
1759864125545432300,2.053432373046875,-164.94000244140625,87.29999542236328,22.920000076293945
1759864125555431200,2.06343115234375,-164.39999389648438,87.65999603271484,22.739999771118164
1759864125565430300,2.07343017578125,-164.39999389648438,87.95999908447266,22.559999465942383
1759864125575429400,2.083429443359375,-164.63999938964844,88.25999450683594,22.260000228881836
1759864125585428500,2.093428466796875,-164.5800018310547,88.55999755859375,22.19999885559082
1759864125595427600,2.103427490234375,-164.75999450683594,88.68000030517578,22.079999923706055
1759864125605426700,2.1134267578125,-165,88.91999816894531,21.719999313354492
1759864125625423400,2.13342333984375,-165,89.04000091552734,21.420000076293945
1759864125635422500,2.14342236328125,-165.17999267578125,88.97999572753906,21.35999870300293
1759864125645421600,2.153421630859375,-164.87998962402344,89.0999984741211,21.899999618530273
1759864125655420700,2.163420654296875,-164.6999969482422,88.91999816894531,21.84000015258789
1759864125665419800,2.173419677734375,-164.51998901367188,88.6199951171875,21.959999084472656
1759864125675419000,2.1834189453125,-164.51998901367188,88.79999542236328,22.020000457763672
1759864125685418000,2.19341796875,-164.87998962402344,88.19999694824219,21.84000015258789
1759864125695416800,2.203416748046875,-164.5800018310547,88.13999938964844,21.779998779296875
1759864125705415200,2.213415283203125,-164.8199920654297,88.0199966430664,22.079999923706055
1759864125715414300,2.223414306640625,-164.33999633789062,87.18000030517578,22.19999885559082
1759864125725413000,2.2334130859375,-163.739990234375,87.29999542236328,22.260000228881836
1759864125735411500,2.243411376953125,-163.67999267578125,87.05999755859375,22.260000228881836
1759864125745410600,2.25341064453125,-163.44000244140625,86.93999481201172,22.260000228881836
1759864125755409400,2.263409423828125,-163.37998962402344,87.18000030517578,22.5
1759864125765408300,2.273408203125,-163.8000030517578,87.18000030517578,22.68000030517578
1759864125775407000,2.283406982421875,-164.16000366210938,86.93999481201172,22.920000076293945
1759864125785406000,2.293406005859375,-164.33999633789062,87,22.920000076293945
1759864125795404800,2.30340478515625,-164.39999389648438,86.93999481201172,22.559999465942383
1759864125805403400,2.3134033203125,-164.51998901367188,86.63999938964844,21.959999084472656
1759864125815402200,2.32340234375,-164.51998901367188,86.45999908447266,22.079999923706055
1759864125825400800,2.33340087890625,-164.51998901367188,86.15999603271484,21.899999618530273
1759864125835399400,2.3433994140625,-164.39999389648438,86.27999877929688,21.959999084472656
1759864125845398300,2.353398193359375,-164.33999633789062,86.69999694824219,22.19999885559082
1759864125855397000,2.363397216796875,-164.45999145507812,86.69999694824219,21.899999618530273
1759864125865395700,2.373395751953125,-164.16000366210938,86.81999969482422,21.65999984741211
1759864125875394600,2.38339453125,-164.09999084472656,86.81999969482422,21.84000015258789
1759864125885393000,2.393392822265625,-164.0399932861328,86.4000015258789,21.899999618530273
1759864125895391700,2.403391845703125,-163.8000030517578,86.69999694824219,21.600000381469727
1759864125905390600,2.413390625,-163.67999267578125,86.81999969482422,21.959999084472656
1759864125915389400,2.423389404296875,-163.6199951171875,86.69999694824219,21.719999313354492
1759864125925389000,2.43338916015625,-163.37998962402344,86.4000015258789,21.959999084472656
1759864125935387600,2.4433876953125,-163.01998901367188,86.5199966430664,22.260000228881836
1759864125945385700,2.4533857421875,-163.1999969482422,86.58000183105469,22.260000228881836
1759864125955383800,2.4633837890625,-163.37998962402344,86.69999694824219,22.559999465942383
1759864125965382100,2.473382080078125,-163.44000244140625,87.18000030517578,22.3799991607666
1759864125975381000,2.483381103515625,-164.0399932861328,86.4000015258789,22.739999771118164
1759864125985379600,2.493379638671875,-164.16000366210938,85.6199951171875,22.5
1759864125995378700,2.503378662109375,-164.22000122070312,84.9000015258789,22.619998931884766
1759864126005378300,2.51337841796875,-164.45999145507812,84.41999816894531,22.920000076293945
1759864126015377000,2.523376953125,-164.51998901367188,84.65999603271484,23.459999084472656
1759864126025375700,2.533375732421875,-164.94000244140625,84.95999908447266,24.420000076293945
