time,seconds_elapsed,z,y,x
1759864122633286700,-0.85871337890625,8.058882713317871,5.537788391113281,-0.7254431247711182
1759864122673631000,-0.818369140625,8.044517517089844,5.461174011230469,-0.6991068720817566
1759864122703934700,-0.788065185546875,8.123526573181152,5.592854976654053,-0.6607996821403503
1759864122734238700,-0.75776123046875,7.943961143493652,5.386953830718994,-0.5985504388809204
1759864122744340000,-0.747659912109375,7.989450931549072,5.398924827575684,-0.586579442024231
1759864122754411000,-0.737589111328125,8.015787124633789,5.432443618774414,-0.5985504388809204
1759864122764512300,-0.72748779296875,7.99184513092041,5.56173038482666,-0.5937620401382446
1759864122794724600,-0.697275390625,7.915230751037598,5.51624059677124,-0.5937620401382446
1759864122804825900,-0.687174072265625,7.90086555480957,5.355829238891602,-0.6368576288223267
1759864122855118800,-0.636881103515625,7.797914981842041,5.56173038482666,-0.5722141861915588
1759864122905473000,-0.58652685546875,7.908048152923584,5.592854976654053,-0.6248866319656372
1759864122915574300,-0.57642578125,7.91283655166626,5.559336185455322,-0.6368576288223267
1759864122986039300,-0.505960693359375,7.94635534286499,5.4228668212890625,-0.4405331015586853
1759864122996140500,-0.495859375,8.087613105773926,5.298368453979492,-1.1300631761550903
1759864123066636300,-0.42536376953125,8.128314971923828,5.779603004455566,-0.7038952708244324
1759864123076676600,-0.415323486328125,8.152256965637207,6.203376770019531,-0.8619126081466675
1759864123116929300,-0.37507080078125,6.962338447570801,7.872135162353516,-1.2234370708465576
1759864123147141600,-0.3448583984375,5.4875102043151855,8.288725852966309,-1.192312479019165
1759864123197465000,-0.294534912109375,5.714959621429443,7.390900611877441,-0.9217676520347595
1759864123237748200,-0.254251708984375,5.671864032745361,6.162675380706787,-0.7829039692878723
1759864123247849700,-0.244150390625,5.5545477867126465,5.604825973510742,-0.8523358106613159
1759864123257920500,-0.23407958984375,5.420472621917725,4.596867084503174,-0.8020575642585754
1759864123278062000,-0.21393798828125,5.080495834350586,1.8411411046981812,-1.0007762908935547
1759864123298203600,-0.19379638671875,5.396530628204346,-1.8483237028121948,-0.3758896589279175
1759864123338578400,-0.153421630859375,2.2242133617401123,-10.967838287353516,2.786850690841675
1759864123388932400,-0.103067626953125,0.2082955539226532,-12.801796913146973,7.876923561096191
1759864123409074000,-0.082926025390625,2.231395959854126,-11.918335914611816,9.014169692993164
1759864123419114200,-0.0728857421875,2.964021682739258,-11.36048698425293,8.640673637390137
1759864123439286300,-0.052713623046875,4.1180267333984375,-12.416330337524414,6.710947513580322
1759864123449387800,-0.0426123046875,4.955997467041016,-11.075576782226562,5.6910176277160645
1759864123459458600,-0.03254150390625,4.003105163574219,-10.730812072753906,5.106832027435303
1759864123469559800,-0.022440185546875,1.6831238269805908,-10.520122528076172,5.813121795654297
1759864123499833300,0.007833251953125,-0.13407529890537262,-11.628637313842773,6.4380083084106445
1759864123509934600,0.0179345703125,0.17477671802043915,-10.936713218688965,7.01979923248291
1759864123530106600,0.038106689453125,0.28969839215278625,-9.533711433410645,6.7061591148376465
1759864125153476600,1.6614765625,-3.4572272300720215,-7.2568254470825195,5.688623428344727
1759864125163478000,1.67147802734375,-3.4572272300720215,-7.2568254470825195,5.688623428344727
1759864125173348600,1.6813486328125,-2.894589900970459,-7.074865818023682,5.544970989227295
1759864125183219500,1.691219482421875,-3.471592426300049,-6.744466304779053,5.035006046295166
1759864125203361000,1.711361083984375,-3.469198226928711,-6.696582317352295,4.252102375030518
1759864125213431800,1.721431884765625,-3.531447410583496,-7.079654216766357,5.75326681137085
1759864125233573600,1.74157373046875,-3.73016619682312,-6.121973514556885,5.609614372253418
1759864125263786000,1.771785888671875,-2.6408045291900635,-7.247248649597168,5.542576789855957
1759864125283927600,1.791927490234375,-2.2888567447662354,-7.845798969268799,5.822698593139648
1759864125294028800,1.80202880859375,-3.203441858291626,-6.933608055114746,6.004657745361328
1759864125304130000,1.812130126953125,-4.299986362457275,-6.689399719238281,6.485892295837402
1759864125314200800,1.822200927734375,-4.4077253341674805,-6.801927089691162,6.414066314697266
1759864125354453800,1.862453857421875,-5.324704647064209,-7.254431247711182,6.370970726013184
1759864125374525700,1.882525634765625,-3.270479440689087,-7.539340972900391,5.736507415771484
1759864125394698000,1.902697998046875,-3.3662476539611816,-8.631096839904785,6.691793918609619
1759864125424910300,1.932910400390625,-4.929661273956299,-7.180211067199707,5.03021764755249
1759864125434981000,1.942981201171875,-4.307168960571289,-7.091625213623047,4.862623691558838
1759864125445021400,1.953021484375,-5.051765441894531,-7.9176249504089355,5.920860767364502
1759864125455092200,1.96309228515625,-5.389348030090332,-7.3669586181640625,6.119579315185547
1759864125465163000,1.9731630859375,-5.286397457122803,-8.039729118347168,4.953603267669678
1759864125475264300,1.98326416015625,-4.458003520965576,-9.569623947143555,8.17380428314209
1759864125525618200,2.0336181640625,-3.7900211811065674,-7.9846625328063965,3.318363666534424
1759864125545790500,2.05379052734375,-3.0765492916107178,-8.315062522888184,4.944026470184326
1759864125555861200,2.063861328125,-3.354276657104492,-8.609549522399902,6.184223175048828
1759864125565932000,2.07393212890625,-2.0039467811584473,-8.219294548034668,6.4834980964660645
1759864125576033300,2.084033203125,-3.7828385829925537,-8.130708694458008,7.757213592529297
1759864125596205600,2.10420556640625,-4.323928356170654,-8.233659744262695,8.559270858764648
1759864125606276400,2.1142763671875,-4.6950297355651855,-7.733271598815918,7.285555839538574
1759864125616347100,2.12434716796875,-4.350264549255371,-7.496245384216309,5.477933406829834
1759864125636458200,2.144458251953125,-2.9017724990844727,-8.183381080627441,2.868253707885742
