time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1759954872000466400,5324.772466552734,71.7069227444008,1.1592509148310959,47.364652689065565,48.92108280650803,28.11692259181291,334.1167480984282,4.370769777097892,3.812462291499775,2.209719744271221,1.1434089285158462
1759954873000452600,5325.772452636718,72.70485054980963,0.9329662180160758,69.83888474251535,48.92108870375715,29.114850397221744,321.60261728078814,4.348396994242199,3.7501837397442324,2.2097086602980966,1.0309988918640038
1759954874000433000,5326.7724328613285,72.94885467831045,1.0866458823944534,80.31908112501719,48.92109531732708,29.358854525722563,322.3563969320039,4.311621942799577,3.6466863521749606,2.209705125019631,0.789902307918847
1759954875000418000,5327.77241796875,73.13547193165869,1.0622194294688414,57.29799029037327,48.921110049985394,29.545471779070795,324.47741889149125,4.323237290400707,3.6290219001007262,2.2096943633965727,1.1323676071774096
1759954876000409000,5328.772409179687,73.31534571386874,1.0785525310087754,64.22873633666664,48.92111984580062,29.725345561280847,332.60949095520914,4.3611417881557255,3.718056037476957,2.209691507424387,0.9710475228158143
1759954877000401400,5329.772401367188,73.45878919493407,1.092009647865041,74.41604866668847,48.92112814064878,29.86878904234618,330.0088202635842,4.361527366936786,3.703171734158288,2.209686924979398,0.8524411321058994
1759954878000393200,5330.772393310547,72.48137145861983,1.1320878310598144,65.29269338059774,48.921137122799514,28.891371306031942,326.33624043380223,4.30561487857241,3.642580131050327,2.209675306462303,0.9524812496728274
1759954879000386300,5331.772386230468,73.92110974434763,1.178056329291398,47.49436621252544,48.92115250881407,30.33110959175974,334.3365234577349,4.289560817530705,3.5644713616315373,2.2096686367763536,1.155244868055413
1759954880000380200,5332.772380126953,72.71626306883991,0.9392820900956267,60.11047261898633,48.92116461273742,29.126262916252017,336.3974252578112,4.267130747719344,3.5011717368981325,2.2096596832832374,1.2317469719652858
1759954881000374500,5333.772374511719,73.00021377578378,0.9395387772696433,57.892255486410434,48.9211786767283,29.410213623195887,335.8698708208206,4.307447826823215,3.4795355612848384,2.2096513149095127,1.295439510898141
1759954882000368400,5334.772368408203,73.34240925125778,0.9888714023644899,54.24896105398964,48.92119051202689,29.752409098669887,327.6565166427053,4.34734062563527,3.4866151297922072,2.2096383745727803,1.3105032651623079
1759954883000363800,5335.772363769532,73.10543649829924,0.9391222422770488,50.88693238904094,48.92120590299576,29.51543634571135,322.938895225862,4.3484776605896105,3.425816063087897,2.209623790587241,1.4808084234588208
1759954884000359200,5336.7723591308595,72.86995695810765,0.6060777435325593,30.86587469247526,48.92122464233407,29.27995680551976,330.842417848368,4.293828359871257,3.6460474556351548,2.2096133480948996,1.5886316345223046
1759954885000354300,5337.772354248047,72.30709343124181,0.55929047123071,27.661567731372827,48.9212364103427,28.71709327865392,325.5331183732574,4.236273413924912,3.605597047093104,2.209598572778275,1.5557221737080889
1759954886000351000,5338.772351074219,72.30268194433302,0.6077313208306342,31.09136491171892,48.92124869963762,28.712681791745126,317.6934931129514,4.24533807297577,3.6782002101104485,2.209581783887226,1.5523096308343094
1759954887000346000,5339.7723461914065,72.53128580749035,0.47214907213939367,24.298403606891434,48.92125973327108,28.941285654902458,310.5745715538993,4.153811877030321,3.629825184589421,2.20956392843499,1.5685013534252499
1759954888000342500,5340.772342529297,72.53609844483435,0.48224335569834686,24.813886955616116,48.92127004860041,28.94609829224646,310.7503505201187,4.046121288990392,3.595250020836084,2.2095486603433483,1.5693110213884485
1759954889000339500,5341.772339355469,72.28992411959916,0.522141992063025,26.77377186059101,48.92128637858949,28.699923967011273,324.8054817938159,4.08406415196804,3.6728680717297144,2.209540955505557,1.5723041436986918
1759954890000337200,5342.772337158203,72.22080854326487,0.5299821778979595,27.335763967349983,48.92129836014714,28.630808390676975,329.9365088425409,4.070553703338347,3.6208941984586835,2.209531489629026,1.5458573922638945
1759954891000333800,5343.772333740234,72.73487238865346,0.5408117432128793,27.643653534122667,48.92130777857306,29.144872236065567,328.9069729758263,4.040038397292613,3.61828872038426,2.2095177061418614,1.542094091240325
1759954892000331500,5344.7723315429685,73.21177456807345,0.6599242753081248,31.16386245129534,48.92131976561302,29.62177441548556,331.26148218258345,4.010422345279593,3.673976446847548,2.209507962383094,1.4656265470907361
1759954893000329200,5345.772329101563,73.34951937850565,0.5539644684169608,27.466029712895757,48.92133775067634,29.759519225917757,328.28339374110533,3.956561077647348,3.6535413785963056,2.209498899042508,1.5033635108755399
1759954894000326400,5346.772326416016,72.21966925542802,0.5695299128770476,24.88877171309283,48.9213506789906,28.629669102840126,330.09689978705705,4.084651744578798,3.903449107369767,2.209489204068691,1.4862187942021936
1759954895000324600,5347.772324707032,71.72950563579798,0.6332665037747809,21.76334601884541,48.921363239156996,28.139505483210087,323.4490838801919,4.1820997013307295,4.0104481550959425,2.209478487551174,1.3449528327691467
1759954896000323800,5348.772323730469,71.2204995425418,0.6545419398130388,22.25880280511617,48.921376132612,27.63049938995391,329.05249443169765,4.181478173917899,3.9200500240594596,2.209467265148758,1.338177672433834
1759954897000321000,5349.772321044922,71.49945088475943,0.447513879565628,21.32283585254692,48.921388719919236,27.909450732171535,323.273254730501,4.2039125503505765,3.888808755787865,2.209447516287427,1.4830101649914216
1759954898000320000,5350.7723200683595,70.80856548249722,0.5574389836860428,21.476896719770835,48.92140094502811,27.218565329909325,326.24054327552034,4.145993941881607,3.7402500258918345,2.209437120169763,1.486613995854727
1759954899000318000,5351.772317871094,71.0862803934142,0.5889455840392886,26.61479777425628,48.92141839571365,27.49628024082631,336.63366904505307,4.075325158747401,3.8129751205706177,2.209433995577763,1.5657341050180513
1759954900000317200,5352.7723171386715,71.22835696488619,0.5910297628622687,29.404536648583054,48.921429728014886,27.638356812298298,329.27349853515625,4.081848400974426,3.9756938482267863,2.2094202744156335,1.5818738214569434
1759954901000316200,5353.77231616211,71.03089311905205,0.9004470992176673,53.70121357210685,48.92143818305315,27.440892966464162,329.27349853515625,4.5900537335819935,4.1617052145917866,2.209411553249851,1.2821454951801778
1759954902000314600,5354.772314697266,71.36901475582272,0.9218475222109805,54.73394391603712,48.921448506228,27.779014603234828,329.27349853515625,5.072848768997268,4.30278976733243,2.2094013591921744,1.3389347220099708
1759954903000314000,5355.772314208984,72.21571274939924,0.9938150932014602,38.82176814174499,48.921469052054206,28.625712596811354,329.27349853515625,5.531504047752047,4.664437689251048,2.209393673302743,1.8100223888609315
1759954904000313300,5356.772313232422,71.72527682222426,0.9207847369571076,39.94100081685452,48.92148233272177,28.13527666963637,327.1209716796875,5.967226557820373,4.8731330837119256,2.2093787390651696,1.8648926811568025
1759954905000312600,5357.7723125,71.07731361035258,0.9528873083185064,37.46226405834827,48.92149464043678,27.487313457764685,327.1209716796875,6.381162985687412,5.135958748909194,2.209362423034953,1.8800219184947409
1759954906000312600,5358.7723125,71.03858867380768,0.981242842460766,46.17868984903165,48.92150135506363,27.44858852121979,327.1209716796875,6.774402573772333,5.339095137679581,2.209352220215309,1.5221540562154323
1759954907000311300,5359.772311279296,71.64303718227893,0.911878099417596,49.93898003800256,48.921511304239836,28.05303702969104,327.1209716796875,7.147980170059867,5.717331615185384,2.2093400490766752,1.4705439794948856
1759954908000311300,5360.772311279296,71.9165984839201,0.9217833848285631,51.68011506759098,48.9215212645199,28.326598331332207,327.1209716796875,7.502878895947835,5.8994038568534135,2.209326892685351,1.406722756412244
1759954909000311800,5361.772311767578,73.20962273515761,1.0706810170155499,34.79247425540556,48.9215344011188,29.61962258256972,327.1209716796875,7.840032670148052,6.145444382439775,2.2093102601944863,1.670285244986033
1759954910000310500,5362.772310546875,72.79249732755125,0.9497276545041031,50.458916289256685,48.921544818144824,29.202497174963355,327.1209716796875,8.160328769233507,6.377814997835013,2.2093051378322612,1.3742147997751804
1759954911000310000,5363.772310058594,70.56866747699678,1.0599986683494917,29.81591461863811,48.921554534422114,26.97866732440889,327.1209716796875,8.464610068746152,6.488743181871443,2.2092774274450053,1.8211027966742712
