time,seconds_elapsed,longitude,speedAccuracy,speed,bearingAccuracy,latitude,bearing,horizontalAccuracy,verticalAccuracy,altitude
1759865030527801000,2.554801025390625,2.2182996,0.44128021597862244,0.24425263702869415,180,48.9232747,43.57844543457031,34.97700119018555,1.4335023164749146,74.5
1759865031567142700,3.594142578125,2.2182737,0.30805274844169617,0.18370479345321655,180,48.9232686,327.38037109375,39.31800079345703,1.4320403337478638,74.5
1759865032568013600,4.595013671875,2.218241,0.35642051696777344,0.6123226284980774,180,48.9232405,349.2072448730469,37.487998962402344,1.4574055671691895,74.5
1759865033588261600,5.61526171875,2.2179972,0.42107337713241577,0.615597128868103,180,48.9230129,331.9219970703125,32.38999938964844,1.4663612842559814,74.5
1759865034550346500,6.577346435546875,2.2180069,0.2977342903614044,0.965168833732605,38.83649444580078,48.9230761,342.7449645996094,30.399999618530273,1.5434788465499878,74.5
1759865035335273000,7.36227294921875,2.2180162,0.1258251667022705,0.11115789413452148,72.37752532958984,48.9230825,6.085271835327148,30.201000213623047,1.5434788465499878,74.5
1759865035600893000,7.627892822265625,2.2180254,0.1258251667022705,0.09299436956644058,0,48.9230838,0,27.06599998474121,1.5310611724853516,74.5
1759865035956844800,7.9838447265625,2.2180377,0.1170470267534256,0.07710079103708267,0,48.9230875,0,27.25200080871582,1.5310611724853516,74.5
1759865036441673700,8.468673828125,2.2180489,0.14463381469249725,0.1115424856543541,69.30128479003906,48.9230907,357.97393798828125,27.39699935913086,1.4826397895812988,74.5
1759865036488456200,8.515456298828125,2.2181213,0.13193592429161072,0.10668089240789413,107.7601547241211,48.9231451,333.2965087890625,25.875,1.4826397895812988,74.5
1759865036947051000,8.974051025390626,2.2181614,0.14947332441806793,0.1065145954489708,109.38191986083984,48.9231789,280.4465026855469,22,1.7253518104553223,74.5
1759865037074988500,9.101988525390626,2.2181824,0.14947332441806793,0.10867568105459213,109.12071990966797,48.9231964,275.9418029785156,21.11199951171875,1.7253518104553223,74.5
1759865037634551300,9.66155126953125,2.2181939,0.1643902063369751,0.11709563434123993,180,48.9232098,88.16120147705078,19.29199981689453,1.7253518104553223,74.5
1759865038000806400,10.027806396484374,2.2182027,0.26913753151893616,0.1023019477725029,105.67302703857422,48.9232169,306.7712097167969,18.864999771118164,1.7079452276229858,74.5
1759865038195053600,10.222053466796876,2.2182043,0.2694953680038452,0.1301017701625824,180,48.9232232,72.48019409179688,18.44300079345703,1.7079452276229858,74.5
1759865038656493600,10.68349365234375,2.2182062,0.27594953775405884,0.21507525444030762,180,48.9232283,84.01106262207031,18.601999282836914,1.7079452276229858,74.5
1759865038960072000,10.987072021484375,2.2182034,0.41451597213745117,0.2361704707145691,80.84618377685547,48.9232312,281.3211364746094,18.281999588012695,1.7206573486328125,74.5
1759865039294597600,11.32159765625,2.2181991,0.40496477484703064,0.43299028277397156,90.84556579589844,48.9232334,276.5262756347656,17.988000869750977,1.7206573486328125,74.5
1759865039875554600,11.902554443359374,2.2181878,0.33056390285491943,0.737807035446167,75.7546615600586,48.9232355,275.814697265625,18.20400047302246,1.7206573486328125,74.5
1759865039961117700,11.98811767578125,2.2181796,0.3362247049808502,0.7859522700309753,51.10051345825195,48.9232387,276.1763000488281,17.920000076293945,1.7772748470306396,74.5
1759865040434299400,12.46129931640625,2.2181738,0.3573894798755646,0.8024524450302124,78.43585968017578,48.9232388,276.15460205078125,17.006000518798828,1.7772748470306396,74.5
1759865040975611000,13.00261083984375,2.2181665,0.25752758979797363,0.9121420383453369,75.55606842041016,48.9232386,277.02392578125,15.289999961853027,1.7772748470306396,74.5
1759865041000660000,13.027659912109375,2.2181656,0.25752758979797363,0.9260111451148987,75.51325988769531,48.9232382,277.6737365722656,15.37399959564209,1.7982088327407837,74.5
1759865041595386400,13.622386474609375,2.2181585,0.27667945623397827,0.934920072555542,78.3915023803711,48.9232394,278.2857971191406,14.630000114440918,1.7982088327407837,74.5
1759865042073951700,14.10095166015625,2.2181527,0.23340559005737305,0.9562300443649292,75.93739318847656,48.9232408,281.4159240722656,14.928000450134277,1.7982088327407837,74.5
1759865042814452000,14.841451904296875,2.2181471,0.17036403715610504,0.960783839225769,75.37509155273438,48.9232446,289.1046447753906,15.333000183105469,1.8219661712646484,74.5
1759865042953890600,14.980890625,2.2181475,0.164322629570961,0.9843068718910217,45.05223846435547,48.9232504,297.5907897949219,15.36299991607666,1.8593097925186157,74.5
1759865043252816100,15.279816162109375,2.2181496,0.21939168870449066,0.9939782619476318,48.861881256103516,48.9232541,303.19476318359375,15.600000381469727,1.8593097925186157,74.5
1759865043794344200,15.82134423828125,2.2181491,0.21262507140636444,1.009168028831482,44.81890869140625,48.9232592,308.5404052734375,15.831000328063965,1.8593097925186157,74.5
1759865043999915300,16.026915283203124,2.2181513,0.21262507140636444,1.0156259536743164,44.743167877197266,48.9232616,310.03363037109375,15.92300033569336,1.6269961595535278,74.5
1759865044052445400,16.079445556640625,2.2181612,0.20502908527851105,1.0346801280975342,38.7060546875,48.9232667,317.1593933105469,15.944000244140625,1.7389280796051025,74.5
1759865044373741800,16.400741943359375,2.2181804,0.23186637461185455,1.0161131620407104,20.580156326293945,48.9232848,330.6840515136719,15.75100040435791,1.7389280796051025,74.5
1759865044973831200,17.0008310546875,2.2181977,0.22093842923641205,1.0049364566802979,19.2215576171875,48.9233066,333.7160339355469,15.517999649047852,1.7423919439315796,74.5
1759865045514621700,17.54162158203125,2.218205,0.27003881335258484,0.9997168183326721,18.119300842285156,48.9233227,332.01971435546875,15.08899974822998,1.7423919439315796,74.5
1759865045993472800,18.02047265625,2.2182084,0.19560182094573975,0.9828116297721863,17.71494483947754,48.923333,329.91412353515625,14.428999900817871,1.7423919439315796,74.5
1759865046040571000,18.06757080078125,2.2182112,0.2307487279176712,0.9818421602249146,21.964357376098633,48.923336,329.7602844238281,14.095999717712402,1.775954008102417,74.5
1759865046555648000,18.58264794921875,2.2182071,0.27372434735298157,0.9854934215545654,18.48585319519043,48.9233465,329.0394592285156,13.741000175476074,1.775954008102417,74.5
1759865047000310800,19.027310791015626,2.2182038,0.2005646824836731,1.0004268884658813,18.101551055908203,48.9233534,330.71636962890625,13.239999771118164,1.8126293420791626,74.5
1759865047114390300,19.141390380859374,2.2181991,0.24142684042453766,1.0072349309921265,12.758231163024902,48.9233588,329.8097229003906,12.598999977111816,1.8126293420791626,74.5
1759865047574315800,19.601315673828125,2.2181933,0.2740457355976105,1.0157521963119507,12.5374755859375,48.9233656,330.2533264160156,12.329999923706055,1.8126293420791626,74.5
1759865047977836300,20.004836181640623,2.2181851,0.19202452898025513,1.0111949443817139,11.818714141845703,48.9233732,328.4194641113281,11.401000022888184,1.8123383522033691,74.5
1759865048234113000,20.261113037109375,2.218178,0.2379530519247055,1.0026735067367554,10.180867195129395,48.9233782,327.14825439453125,11.116000175476074,1.8123383522033691,74.5
1759865048752490000,20.779489990234374,2.2181716,0.19327187538146973,1.0119041204452515,10.650769233703613,48.923384,327.0743103027344,10.543999671936035,1.8123383522033691,74.5
1759865049039607600,21.066607666015624,2.2181684,0.19327187538146973,1.0126599073410034,10.598581314086914,48.9233869,326.8930358886719,9.40999984741211,1.8123821020126343,74.5
1759865049311889700,21.3388896484375,2.21816,0.224148228764534,1.012844443321228,10.359657287597656,48.9233917,325.40350341796875,8.807000160217285,1.8123821020126343,74.5
1759865049908092000,21.935091796875,2.2181524,0.21767280995845795,1.0051463842391968,12.765115737915039,48.9233977,325.3714599609375,8.461999893188477,1.8123821020126343,74.5
1759865049998841600,22.025841552734374,2.2181506,0.21767280995845795,1.004538893699646,12.738457679748535,48.9233989,325.4452209472656,8.211999893188477,1.8607232570648193,74.5
1759865050483306000,22.510305908203126,2.2181431,0.24499928951263428,1.0008069276809692,12.675000190734863,48.9234045,325.7329406738281,8.031999588012695,1.8607232570648193,74.5
1759865051085265400,23.112265380859377,2.2181364,0.21530643105506897,0.9967004656791687,12.49303913116455,48.9234106,326.5794372558594,7.388999938964844,1.8607232570648193,74.5
1759865051678914600,23.70591455078125,2.2181325,0.16046099364757538,1.0042885541915894,15.800264358520508,48.9234178,330.1969299316406,7.103000164031982,1.6357111930847168,74.5
1759865052039688400,24.0666884765625,2.21813,0.16150344908237457,1.006531000137329,15.805726051330566,48.9234236,331.7509460449219,6.7829999923706055,1.8140164613723755,74.5
1759865052308152800,24.33515283203125,2.2181317,0.20218640565872192,1.0140103101730347,15.669500350952148,48.9234295,336.3689270019531,6.514999866485596,1.8140164613723755,74.5
1759865052923502000,24.950502197265624,2.2181304,0.20113450288772583,1.0012317895889282,16.100797653198242,48.9234366,337.24261474609375,6.249000072479248,1.8140164613723755,74.5
1759865052998880500,25.025880615234374,2.2181306,0.20113450288772583,1.0001908540725708,16.14285659790039,48.9234377,337.4036865234375,6.054999828338623,1.863255262374878,74.5
1759865053482495700,25.509495849609376,2.218133,0.25142914056777954,0.9992792010307312,13.078742027282715,48.9234452,343.2465515136719,5.872000217437744,1.863255262374878,74.5
1759865054062812400,26.0898125,2.2181333,0.20884712040424347,0.9964853525161743,12.997918128967285,48.9234524,345.2518005371094,5.505000114440918,1.863255262374878,74.5
1759865054622653200,26.649653076171877,2.2181369,0.2431938201189041,0.996496856212616,6.746842384338379,48.9234606,349.9761047363281,5.3379998207092285,1.7896175384521484,74.5
1759865055039310800,27.066310791015624,2.2181381,0.1604330837726593,0.9833552241325378,6.658583641052246,48.9234653,350.4774169921875,5.1579999923706055,1.8098118305206299,74.5
1759865055304812500,27.3318125,2.2181412,0.22070728242397308,0.9835201501846313,6.4047112464904785,48.9234685,352.57470703125,4.909999847412109,1.8098118305206299,74.5
1759865055863994000,27.890994140625,2.2181423,0.1681399643421173,1.0092017650604248,6.673473358154297,48.9234747,352.5617370605469,4.767000198364258,1.8098118305206299,74.5
1759865056002291500,28.02929150390625,2.2181448,0.15417344868183136,1.0202513933181763,6.081674098968506,48.9234779,354.2161865234375,4.638000011444092,1.816080927848816,74.5
1759865056502729000,28.52972900390625,2.2181457,0.20862066745758057,1.0015121698379517,4.0580034255981445,48.923481,354.3193359375,4.432000160217285,1.816080927848816,74.5
1759865057022900500,29.049900390625,2.2181459,0.20480206608772278,0.9877087473869324,6.244295120239258,48.9234854,354.46820068359375,4.171000003814697,1.816080927848816,74.5
1759865057078483700,29.105483642578125,2.2181461,0.20480206608772278,0.9875479936599731,6.278613090515137,48.9234854,354.396484375,4.080999851226807,1.838667869567871,74.5
1759865057665699800,29.692699951171875,2.2181461,0.24527205526828766,0.9979309439659119,4.073492050170898,48.9234888,353.591064453125,3.941999912261963,1.838667869567871,74.5
1759865058038521900,30.06552197265625,2.2181456,0.22069522738456726,1.0042121410369873,6.176428318023682,48.9234914,352.922607421875,3.6649999618530273,1.8450250625610352,74.5
1759865058201744400,30.228744384765626,2.2181459,0.20456407964229584,1.007919430732727,4.075726509094238,48.9234914,353.2661437988281,3.614000082015991,1.8450250625610352,74.5
1759865058820934400,30.847934326171874,2.2181452,0.16224224865436554,1.0395972728729248,6.432833194732666,48.9234965,353.7331237792969,3.4790000915527344,1.8450250625610352,74.5
1759865058998592500,31.025592529296876,2.2181451,0.16224224865436554,1.0399746894836426,6.293668746948242,48.923498,354.06201171875,3.444000005722046,1.6656830310821533,74.5
1759865059363967200,31.39096728515625,2.2181457,0.20564799010753632,1.0370733737945557,6.51015043258667,48.9234998,354.3463439941406,3.312999963760376,1.6656830310821533,74.5
1759865059941222100,31.96822216796875,2.2181453,0.20824363827705383,1.058286190032959,6.643099784851074,48.9235058,353.208984375,3.2360000610351562,2.162238121032715,75
1759865059991957500,32.01895751953125,2.2181463,0.19337818026542664,1.0788623094558716,6.578483581542969,48.9235076,353.0044250488281,3.1440000534057617,2.2057547569274902,75
1759865060504810000,32.53181005859375,2.2181462,0.2448941022157669,1.052064061164856,6.301889896392822,48.9235105,350.5697937011719,3.134999990463257,2.2057547569274902,75
1759865061107185700,33.134185546875,2.2181448,0.2205849438905716,1.0402724742889404,6.9694085121154785,48.9235155,349.9332580566406,3.124000072479248,2.2057547569274902,75
1759865061733208600,33.76020849609375,2.2181443,0.16740025579929352,1.0766692161560059,7.019157409667969,48.923521,351.771484375,3.186000108718872,2.1857924461364746,75
1759865062039201300,34.066201171875,2.218144,0.16740025579929352,1.0771492719650269,6.986888885498047,48.923524,352.50946044921875,3.25,2.1315908432006836,75
1759865062145432800,34.172432861328126,2.2181443,0.22161045670509338,1.0856335163116455,8.99577808380127,48.923526,352.8468322753906,3.316999912261963,2.1315908432006836,75
1759865062701623300,34.72862329101562,2.2181433,0.2585194706916809,1.0900846719741821,9.064949989318848,48.9235304,352.4415588378906,3.4159998893737793,2.1315908432006836,75
1759865062998982100,35.02598217773438,2.2181423,0.16142968833446503,1.074400782585144,9.437254905700684,48.923533,351.8241271972656,3.4749999046325684,2.252032518386841,75
1759865063302891500,35.3298916015625,2.2181419,0.20433509349822998,1.0822205543518066,9.892321586608887,48.9235365,351.4676208496094,3.624000072479248,2.252032518386841,75
