time,seconds_elapsed,pressure,relativeAltitude
1759865027490519600,-0.48248046875,1019.950927734375,0.052845001220703125
1759865027591410700,-0.38158935546875,1019.938232421875,0.15853500366210938
1759865027692210200,-0.280789794921875,1019.97021484375,-0.10569381713867188
1759865027793009700,-0.179990234375,1019.938232421875,0.15853500366210938
1759865027893778700,-0.07922119140625,1019.969970703125,-0.10569381713867188
1759865027994517200,0.021517333984375,1019.963134765625,-0.0475616455078125
1759865028095225300,0.122225341796875,1019.934326171875,0.19024276733398438
1759865028195902700,0.22290283203125,1019.88330078125,0.613006591796875
1759865028296580400,0.323580322265625,1019.881591796875,0.6288604736328125
1759865029717136100,1.74413623046875,1019.881591796875,0
1759865029816513800,1.843513671875,1019.884033203125,-0.02114105224609375
1759865029917252400,1.94425244140625,1019.8798828125,0.0158538818359375
1759865030018082300,2.045082275390625,1019.860595703125,0.17438888549804688
1759865030118851300,2.145851318359375,1019.875244140625,0.052845001220703125
1759865030219559400,2.246559326171875,1019.895751953125,-0.11626052856445312
1759865030320175900,2.34717578125,1019.863037109375,0.15325164794921875
1759865030420884000,2.447884033203125,1019.854736328125,0.22195053100585938
1759865030521744400,2.548744384765625,1019.873291015625,0.06869888305664062
1759865030622422000,2.649422119140625,1019.88818359375,-0.052845001220703125
1759865030723129900,2.7501298828125,1019.854248046875,0.22723388671875
1759865030823868400,2.850868408203125,1019.86865234375,0.10569000244140625
1759865030924515300,2.951515380859375,1019.885498046875,-0.031707763671875
1759865031025315000,3.052315185546875,1019.867919921875,0.11097335815429688
1759865031126084000,3.153083984375,1019.86669921875,0.12154388427734375
1759865031226731000,3.25373095703125,1019.891845703125,-0.08455276489257812
1759865031327469600,3.354469482421875,1019.8955078125,-0.11626052856445312
1759865031428116500,3.455116455078125,1019.8740234375,0.06341552734375
1759865031528794000,3.555794189453125,1019.907470703125,-0.21666717529296875
1759865031629371400,3.656371337890625,1019.877685546875,0.031707763671875
1759865031730140400,3.757140380859375,1019.8876953125,-0.052845001220703125
1759865031830879000,3.85787890625,1019.888671875,-0.058132171630859375
1759865031931709200,3.958709228515625,1019.886962890625,-0.0475616455078125
1759865032032356000,4.059356201171875,1019.902099609375,-0.16910552978515625
1759865032133064200,4.160064208984375,1019.905517578125,-0.19552993774414062
1759865032233833200,4.260833251953125,1019.878173828125,0.02642059326171875
1759865032334602200,4.361602294921875,1019.893310546875,-0.095123291015625
1759865032435279600,4.462279541015625,1019.8984375,-0.1426849365234375
1759865032535896000,4.56289599609375,1019.882080078125,-0.00528717041015625
1759865032636604200,4.663604248046875,1019.922607421875,-0.3382110595703125
1759865032737312300,4.764312255859375,1019.887451171875,-0.0475616455078125
1759865032837928700,4.8649287109375,1019.916015625,-0.2853660583496094
1759865032938636500,4.965636474609375,1019.88671875,-0.042278289794921875
1759865033039375000,5.066375,1019.922607421875,-0.3382110595703125
1759865033140052700,5.167052734375,1019.900146484375,-0.15325164794921875
