seconds_elapsed,angle_err
23.64428002929688,0.01171024172479264
23.65427856445313,0.010738389263125193
23.66427709960937,0.010341616470318359
23.67427685546875,0.01087552118454322
23.684276123046875,0.011683890318738304
23.694275634765624,0.013688208760371554
23.70427514648437,0.015655868281379652
23.714274658203124,0.016972178936024623
23.724274169921877,0.017700599676260392
23.73427294921875,0.017001778944132892
23.74427197265625,0.015570453257922525
23.75427099609375,0.013231112941385417
23.76426953125,0.010042414680269686
23.774267822265625,0.006109412199000995
23.7842666015625,0.0029710821235511505
23.794265380859372,0.004655468136484896
23.80426416015625,0.008145856031212992
23.81426293945313,0.011532710771895271
23.824261474609376,0.014576576189413437
23.834260498046877,0.01764980361963299
23.844259033203127,0.02106741521784398
23.8542578125,0.024376266659406814
23.86425732421875,0.027703500216035085
23.874256103515624,0.030913268309707996
23.8842548828125,0.033807543856796886
23.89425341796875,0.03656086959039443
23.90425244140625,0.03945331098645868
23.914284423828125,0.04215047258210663
23.924316650390622,0.044264616656739045
23.9343486328125,0.045791434229927715
23.944380615234376,0.04665587045185567
23.954412841796877,0.04681427197868104
23.96444482421875,0.04631547408796372
23.97447705078125,0.043923587334806224
23.9845087890625,0.042591733655484375
23.994541015625,0.04065021901266944
24.004572998046875,0.038514629409470195
24.014605224609376,0.035172605517094876
24.02463720703125,0.03083589056712143
24.03466918945313,0.025458464274420944
24.044701416015624,0.020184143917325276
24.05473315429688,0.015231931672023713
24.06476538085937,0.01229422078584433
24.084829345703124,0.01408955646754306
24.094861572265625,0.016902707659222863
24.1048935546875,0.019697202494020752
24.11492578125,0.0218516049291426
24.1249580078125,0.02369258972034426
24.134989990234374,0.025019785059422758
24.14502197265625,0.025698643026007946
24.155053955078124,0.026782731871725043
24.165086181640625,0.027380582070504943
24.1751181640625,0.027843689987170673
24.185150390625,0.02836942062664096
24.19518237304688,0.028682983789396096
24.20521435546875,0.028849827954132313
24.215213134765627,0.029083608714041483
24.2252119140625,0.029796223013786156
24.23521069335937,0.0307635239623494
24.24520947265625,0.031832609135819985
24.2552080078125,0.03287903458706683
24.26520703125,0.033831830020651356
24.27520581054688,0.03461550464602763
24.285204345703125,0.03551293795273216
24.295203369140623,0.036240169020168585
24.3052021484375,0.036926560433336836
24.31520068359375,0.03764738306901628
24.325199462890627,0.03831758700453172
24.335198486328125,0.039195823271718756
24.345197265625,0.040076358969514975
24.355196044921875,0.041068127163781755
24.36519482421875,0.042065646492251536
24.37519384765625,0.042854173924165295
24.38519213867188,0.043134074074373974
24.39518994140625,0.04302810257919338
24.405188232421875,0.042672838794326595
24.41518603515625,0.042366775859522
24.42518505859375,0.042154065409431146
24.43518310546875,0.0421211365641206
24.44518212890625,0.04271637333327977
24.45518017578125,0.04379106161276788
24.465178955078127,0.04498666880722325
24.475177978515624,0.045893232961395754
24.48517626953125,0.04651773629514686
24.495175048828123,0.04719158507157296
24.505174072265625,0.04766314222103352
24.5151728515625,0.04818878032158632
24.525171630859376,0.04862073469271668
24.535170654296877,0.048704719412128984
24.54516967773437,0.04844821182725346
24.555168212890624,0.047804772174329394
24.5651669921875,0.047239706920619795
24.575166259765624,0.046736656367192174
24.58516479492188,0.0462906546047457
24.59516357421875,0.04602301507813364
24.605162353515624,0.04606614273090674
24.61516162109375,0.04639913956148684
24.625160400390627,0.04666809747505202
24.63515893554688,0.0466839490305563
24.64515771484375,0.046533388909753726
24.65515673828125,0.0463343935103428
24.6651552734375,0.0464103038835169
24.67515405273437,0.04680000604667545
24.685153564453124,0.047719392858282195
24.695153076171877,0.04881908513617996
24.70515234375,0.05006970252006866
